word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score
can,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14,14,0.0475357142857142,3,1,can,0.005522682445759369,0.6083877907186052,0.2
we,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,14,-0.0332928571428571,2,1,we,0.005522682445759369,0.6083877907186052,0.06666666666666667
e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.2598714285714286,1,1,e,0.005522682445759369,0.6083877907186052,0.06666666666666667
than,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,13,0.1016307692307692,4,1,than,0.005128205128205128,0.6039359308784116,0.06666666666666667
three,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.0489923076923076,5,1,three,0.005128205128205128,0.6039359308784116,0.13333333333333333
c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0.0159615384615384,1,1,c,0.005128205128205128,0.6039359308784116,0.06666666666666667
svms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.0,4,1,svms,0.004733727810650888,0.5989937658314455,0.0
which,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,12,0.020875,5,1,which,0.004733727810650888,0.5989937658314455,0.2
f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0.0334916666666666,1,1,f,0.004733727810650888,0.5989937658314455,0.06666666666666667
by,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,12,0.053175,2,1,by,0.004733727810650888,0.5989937658314455,0.2
nb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0,2,0,nb,0.004339250493096647,0.5934578873666095,0.0
regions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0,7,1,regions,0.004339250493096647,0.5934578873666095,0.06666666666666667
one,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,11,11,0.0602636363636363,3,1,one,0.004339250493096647,0.5934578873666095,0.26666666666666666
will,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,10,-0.05189,4,1,will,0.0039447731755424065,0.5871908758202614,0.2
two,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0,3,1,two,0.0039447731755424065,0.5871908758202614,0.13333333333333333
overlap,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0618199999999999,7,1,overlap,0.0039447731755424065,0.5871908758202614,0.13333333333333333
more,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,9,0.0,4,1,more,0.0039447731755424065,0.5871908758202614,0.2
based,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0,5,1,based,0.0039447731755424065,0.5871908758202614,0.13333333333333333
model,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,5,1,model,0.0035502958579881655,0.5800052903735844,0.2
each,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,9,9,0.0424222222222222,4,1,each,0.0035502958579881655,0.5800052903735844,0.3333333333333333
di,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0484444444444444,2,1,di,0.0035502958579881655,0.5800052903735844,0.06666666666666667
classes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,7,1,classes,0.0035502958579881655,0.5800052903735844,0.06666666666666667
experiment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,10,1,experiment,0.0035502958579881655,0.5800052903735844,0.13333333333333333
over,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,9,0.1359777777777777,4,1,over,0.0035502958579881655,0.5800052903735844,0.26666666666666666
ping,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0006666666666666,4,1,ping,0.0035502958579881655,0.5800052903735844,0.13333333333333333
performance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,11,1,performance,0.0035502958579881655,0.5800052903735844,0.06666666666666667
results,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0864777777777777,7,1,results,0.0035502958579881655,0.5800052903735844,0.13333333333333333
measure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0446555555555555,7,1,measure,0.0035502958579881655,0.5800052903735844,0.13333333333333333
ripper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0,6,1,ripper,0.0035502958579881655,0.5800052903735844,0.06666666666666667
svdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0025125,4,1,svdd,0.003155818540433925,0.571637330557974,0.0
lapping,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.100475,7,1,lapping,0.003155818540433925,0.571637330557974,0.13333333333333333
ve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,2,0,ve,0.003155818540433925,0.571637330557974,0.0
nd,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0.0222375,2,1,nd,0.003155818540433925,0.571637330557974,0.13333333333333333
study,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,5,1,study,0.003155818540433925,0.571637330557974,0.13333333333333333
used,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0,4,1,used,0.003155818540433925,0.571637330557974,0.13333333333333333
dealing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0574142857142857,7,1,dealing,0.0027613412228796844,0.5617012295157272,0.13333333333333333
non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0752428571428571,3,1,non,0.0027613412228796844,0.5617012295157272,0.06666666666666667
support,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.4019,7,1,support,0.0027613412228796844,0.5617012295157272,0.13333333333333333
best,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0.6753999999999999,4,1,best,0.0027613412228796844,0.5617012295157272,0.2
from,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0.0,4,1,from,0.0027613412228796844,0.5617012295157272,0.06666666666666667
it,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0.0134571428571428,2,1,it,0.0027613412228796844,0.5617012295157272,0.13333333333333333
re,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-0.0752428571428571,2,1,re,0.0027613412228796844,0.5617012295157272,0.06666666666666667
have,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.1284571428571428,4,1,have,0.0027613412228796844,0.5617012295157272,0.13333333333333333
region,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,6,1,region,0.002366863905325444,0.5496051325127768,0.06666666666666667
fig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,3,1,fig,0.002366863905325444,0.5496051325127768,0.06666666666666667
conference,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4767,10,1,conference,0.002366863905325444,0.5496051325127768,0.06666666666666667
r,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,1,1,r,0.002366863905325444,0.5496051325127768,0.06666666666666667
intelligence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4767,12,1,intelligence,0.002366863905325444,0.5496051325127768,0.06666666666666667
m,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,1,1,m,0.002366863905325444,0.5496051325127768,0.06666666666666667
k,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,1,1,k,0.002366863905325444,0.5496051325127768,0.06666666666666667
international,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4767,13,1,international,0.002366863905325444,0.5496051325127768,0.13333333333333333
i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0.0,1,1,i,0.002366863905325444,0.5496051325127768,0.13333333333333333
business,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.4767,8,1,business,0.002366863905325444,0.5496051325127768,0.13333333333333333
other,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,6,6,0.0,5,1,other,0.002366863905325444,0.5496051325127768,0.3333333333333333
separating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.10615,10,1,separating,0.002366863905325444,0.5496051325127768,0.13333333333333333
distance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,8,1,distance,0.002366863905325444,0.5496051325127768,0.13333333333333333
these,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,6,0.0669833333333333,5,1,these,0.002366863905325444,0.5496051325127768,0.13333333333333333
ing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0638666666666666,3,1,ing,0.002366863905325444,0.5496051325127768,0.06666666666666667
learning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0669833333333333,8,1,learning,0.002366863905325444,0.5496051325127768,0.13333333333333333
or,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0.0,2,1,or,0.002366863905325444,0.5496051325127768,0.06666666666666667
ect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-0.0669833333333333,3,1,ect,0.002366863905325444,0.5496051325127768,0.0
rst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.10615,3,1,rst,0.002366863905325444,0.5496051325127768,0.0
de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.06364,2,1,de,0.0019723865877712033,0.5343829898349378,0.06666666666666667
ratios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,6,1,ratios,0.0019723865877712033,0.5343829898349378,0.06666666666666667
l,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.2752799999999999,1,1,l,0.0019723865877712033,0.5343829898349378,0.06666666666666667
s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,1,1,s,0.0019723865877712033,0.5343829898349378,0.06666666666666667
erent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,5,1,erent,0.0019723865877712033,0.5343829898349378,0.0
samples,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,7,1,samples,0.0019723865877712033,0.5343829898349378,0.13333333333333333
modeling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,8,1,modeling,0.0019723865877712033,0.5343829898349378,0.06666666666666667
tion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.11148,4,1,tion,0.0019723865877712033,0.5343829898349378,0.0
j,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,1,1,j,0.0019723865877712033,0.5343829898349378,0.06666666666666667
high,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1440199999999999,4,1,high,0.0019723865877712033,0.5343829898349378,0.2
better,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.49934,6,1,better,0.0019723865877712033,0.5343829898349378,0.26666666666666666
so,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,5,0.07636,2,1,so,0.0019723865877712033,0.5343829898349378,0.2
increase,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.28476,8,1,increase,0.0019723865877712033,0.5343829898349378,0.13333333333333333
into,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0.0,4,1,into,0.0019723865877712033,0.5343829898349378,0.06666666666666667
found,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.08038,5,1,found,0.0019723865877712033,0.5343829898349378,0.2
was,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,-0.020925,3,1,was,0.0015779092702169625,0.5143212870569726,0.13333333333333333
there,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.017375,5,1,there,0.0015779092702169625,0.5143212870569726,0.13333333333333333
real,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,4,1,real,0.0015779092702169625,0.5143212870569726,0.2
per,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.263325,3,1,per,0.0015779092702169625,0.5143212870569726,0.0
systematic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.025675,10,1,systematic,0.0015779092702169625,0.5143212870569726,0.06666666666666667
research,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.235775,8,1,research,0.0015779092702169625,0.5143212870569726,0.13333333333333333
sampling,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.004775,8,1,sampling,0.0015779092702169625,0.5143212870569726,0.13333333333333333
higher,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.1591,6,1,higher,0.0015779092702169625,0.5143212870569726,0.06666666666666667
paper,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.025675,5,1,paper,0.0015779092702169625,0.5143212870569726,0.2
binary,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,6,1,binary,0.0015779092702169625,0.5143212870569726,0.13333333333333333
performs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.119725,8,1,performs,0.0015779092702169625,0.5143212870569726,0.06666666666666667
uci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,3,1,uci,0.0015779092702169625,0.5143212870569726,0.0
between,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.159225,7,1,between,0.0015779092702169625,0.5143212870569726,0.13333333333333333
world,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,5,1,world,0.0015779092702169625,0.5143212870569726,0.13333333333333333
well,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0963499999999999,4,1,well,0.0015779092702169625,0.5143212870569726,0.26666666666666666
description,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,11,1,description,0.0015779092702169625,0.5143212870569726,0.06666666666666667
also,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.159225,4,1,also,0.0015779092702169625,0.5143212870569726,0.06666666666666667
its,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,-0.0101749999999999,3,1,its,0.0015779092702169625,0.5143212870569726,0.13333333333333333
may,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,-0.056575,3,1,may,0.0015779092702169625,0.5143212870569726,0.13333333333333333
shows,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,5,1,shows,0.0015779092702169625,0.5143212870569726,0.13333333333333333
original,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.3182,8,1,original,0.0015779092702169625,0.5143212870569726,0.13333333333333333
test,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.085,4,1,test,0.0015779092702169625,0.5143212870569726,0.2
tested,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,6,1,tested,0.0015779092702169625,0.5143212870569726,0.13333333333333333
table,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,5,1,table,0.0015779092702169625,0.5143212870569726,0.13333333333333333
rule,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,4,1,rule,0.0015779092702169625,0.5143212870569726,0.13333333333333333
studies,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,7,1,studies,0.001183431952662722,0.4860001779968491,0.13333333333333333
d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,1,1,d,0.001183431952662722,0.4860001779968491,0.06666666666666667
gions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,5,1,gions,0.001183431952662722,0.4860001779968491,0.0
training,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,8,1,training,0.001183431952662722,0.4860001779968491,0.13333333333333333
boundary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1204,8,1,boundary,0.001183431952662722,0.4860001779968491,0.06666666666666667
both,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,3,0.0,4,1,both,0.001183431952662722,0.4860001779968491,0.2
were,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,1,were,0.001183431952662722,0.4860001779968491,0.2
algorithm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0278999999999999,9,1,algorithm,0.001183431952662722,0.4860001779968491,0.06666666666666667
cause,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.0910666666666666,5,1,cause,0.001183431952662722,0.4860001779968491,0.13333333333333333
not,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,3,0.0,3,1,not,0.001183431952662722,0.4860001779968491,0.26666666666666666
largest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,7,1,largest,0.001183431952662722,0.4860001779968491,0.06666666666666667
vector,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2679333333333333,6,1,vector,0.001183431952662722,0.4860001779968491,0.06666666666666667
some,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,3,0.1001333333333333,4,1,some,0.001183431952662722,0.4860001779968491,0.26666666666666666
gap,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,3,1,gap,0.001183431952662722,0.4860001779968491,0.13333333333333333
such,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1953,4,1,such,0.001183431952662722,0.4860001779968491,0.13333333333333333
multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1339666666666666,5,1,multi,0.001183431952662722,0.4860001779968491,0.0
observation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,11,1,observation,0.001183431952662722,0.4860001779968491,0.06666666666666667
much,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5386333333333333,4,1,much,0.001183431952662722,0.4860001779968491,0.2
mainly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,6,1,mainly,0.001183431952662722,0.4860001779968491,0.06666666666666667
using,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,5,1,using,0.001183431952662722,0.4860001779968491,0.06666666666666667
libsvm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,6,1,libsvm,0.001183431952662722,0.4860001779968491,0.0
clas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,1,clas,0.001183431952662722,0.4860001779968491,0.0
if,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0.1133333333333333,2,1,if,0.001183431952662722,0.4860001779968491,0.13333333333333333
after,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0.0,5,1,after,0.001183431952662722,0.4860001779968491,0.2
si,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,2,1,si,0.001183431952662722,0.4860001779968491,0.06666666666666667
learns,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,6,1,learns,0.001183431952662722,0.4860001779968491,0.06666666666666667
an,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0.0,2,1,an,0.001183431952662722,0.4860001779968491,0.2
seen,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,1,seen,0.001183431952662722,0.4860001779968491,0.2
they,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.0,4,1,they,0.001183431952662722,0.4860001779968491,0.06666666666666667
distinct,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,8,1,distinct,0.001183431952662722,0.4860001779968491,0.06666666666666667
work,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0691666666666666,4,1,work,0.001183431952662722,0.4860001779968491,0.13333333333333333
what,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,3,-0.0063666666666666,4,1,what,0.001183431952662722,0.4860001779968491,0.2
combined,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,8,1,combined,0.001183431952662722,0.4860001779968491,0.13333333333333333
given,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1204,5,1,given,0.001183431952662722,0.4860001779968491,0.2
values,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.4019,6,1,values,0.001183431952662722,0.4860001779968491,0.13333333333333333
called,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1339666666666666,6,1,called,0.001183431952662722,0.4860001779968491,0.13333333333333333
when,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,-0.1339666666666666,4,1,when,0.001183431952662722,0.4860001779968491,0.2
sphere,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,6,1,sphere,0.001183431952662722,0.4860001779968491,0.06666666666666667
volume,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,6,1,volume,0.001183431952662722,0.4860001779968491,0.06666666666666667
number,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.0112666666666666,6,1,number,0.001183431952662722,0.4860001779968491,0.13333333333333333
ones,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,1,ones,0.001183431952662722,0.4860001779968491,0.06666666666666667
sensitive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,9,1,sensitive,0.001183431952662722,0.4860001779968491,0.13333333333333333
domain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,6,1,domain,0.001183431952662722,0.4860001779968491,0.06666666666666667
showed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.2121333333333333,6,1,showed,0.001183431952662722,0.4860001779968491,0.06666666666666667
formance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,8,1,formance,0.001183431952662722,0.4860001779968491,0.0
improvements,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.3182,12,1,improvements,0.001183431952662722,0.4860001779968491,0.06666666666666667
five,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1339666666666666,4,1,five,0.001183431952662722,0.4860001779968491,0.13333333333333333
small,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,5,1,small,0.001183431952662722,0.4860001779968491,0.2
interrelationship,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.20095,17,1,interrelationship,0.0007889546351084812,0.44123008568346517,0.06666666666666667
widely,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.20095,6,1,widely,0.0007889546351084812,0.44123008568346517,0.06666666666666667
complicated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,11,1,complicated,0.0007889546351084812,0.44123008568346517,0.13333333333333333
china,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1806,5,1,china,0.0007889546351084812,0.44123008568346517,0.13333333333333333
