word,pos
enlarge,verb
up,verb
rise,verb
soar,verb
jump,verb
accrue,verb
bull,verb
ease up,verb
spike,verb
add to,verb
explode,verb
pyramid,verb
advance,verb
snowball,verb
raise,verb
bump up,verb
accumulate,verb
backlog,verb
accrete,verb
run up,verb
assimilate,verb
acculturate,verb
detribalize,verb
dissimilate,verb
rectify,verb
utilize,verb
commute,verb
capitalize,verb
overcapitalize,verb
transduce,verb
replace,verb
refurbish,verb
gentrify,verb
revamp,verb
retread,verb
renovate,verb
revitalize,verb
vitalize,verb
ruggedize,verb
consolidate,verb
proof,verb
bombproof,verb
bulletproof,verb
child-proof,verb
goofproof,verb
fireproof,verb
weatherproof,verb
devitalize,verb
eviscerate,verb
reincarnate,verb
reform,verb
surge,verb
revive,verb
republish,verb
change magnitude,verb
modify,verb
attemper,verb
syncopate,verb
update,verb
soup up,verb
cream,verb
enrich,verb
redevelop,verb
round out,verb
deprive,verb
fail,verb
disestablish,verb
remove,verb
harvest,verb
tip,verb
stem,verb
extirpate,verb
enucleate,verb
exenterate,verb
decorticate,verb
bail,verb
strip,verb
ablate,verb
clean,verb
winnow,verb
pick,verb
clear,verb
muck,verb
lift,verb
tear away,verb
uncloak,verb
take away,verb
pit,verb
seed,verb
unhinge,verb
shuck,verb
hull,verb
crumb,verb
chip away,verb
burl,verb
knock out,verb
bus,verb
scavenge,verb
hypophysectomize,verb
degas,verb
husk,verb
bur,verb
clear off,verb
unclutter,verb
clutter,verb
clog,verb
brim,verb
add,verb
gild the lily,verb
adjoin,verb
work in,verb
add on,verb
include,verb
mix,verb
dash,verb
put on,verb
butylate,verb
nitrate,verb
tank,verb
oxygenate,verb
mercerize,verb
back,verb
fluoridate,verb
creosote,verb
carbonate,verb
camphorate,verb
bromate,verb
ammoniate,verb
welt,verb
insert,verb
plug,verb
inset,verb
glass,verb
catheterize,verb
launder,verb
intersperse,verb
interleave,verb
feed,verb
slip,verb
foist,verb
intercalate,verb
punctuate,verb
concatenate,verb
string,verb
flick,verb
activate,verb
biodegrade,verb
inactivate,verb
deactivate,verb
reactivate,verb
obtund,verb
petrify,verb
jazz up,verb
enliven,verb
spirit,verb
compound,verb
totalize,verb
recombine,verb
milk,verb
denude,verb
clear-cut,verb
stump,verb
defoliate,verb
deforest,verb
burn off,verb
burn,verb
frost,verb
scald,verb
declaw,verb
defang,verb
dehorn,verb
disbud,verb
bone,verb
disembowel,verb
shell,verb
tusk,verb
scalp,verb
moderate,verb
mitigate,verb
qualify,verb
remodel,verb
debug,verb
edit,verb
bowdlerize,verb
interpolate,verb
black out,verb
blank out,verb
falsify,verb
tame,verb
break in,verb
chasten,verb
corrupt,verb
pervert,verb
abuse,verb
worsen,verb
lapse,verb
better,verb
turn around,verb
brisk,verb
upgrade,verb
recondition,verb
degrade,verb
emend,verb
iron out,verb
deteriorate,verb
go to pot,verb
decay,verb
decompose,verb
digest,verb
dissociate,verb
hang,verb
spoil,verb
addle,verb
mold,verb
dry-rot,verb
exsiccate,verb
dehydrate,verb
freeze-dry,verb
conserve,verb
lyophilize,verb
preserve,verb
tin,verb
pickle,verb
salt,verb
marinade,verb
decoct,verb
can,verb
hydrate,verb
slack,verb
air-slake,verb
bedew,verb
spin-dry,verb
tumble dry,verb
spray-dry,verb
humidify,verb
dehumidify,verb
drench,verb
brine,verb
bedraggle,verb
bate,verb
ret,verb
flood,verb
flow,verb
lave,verb
inundate,verb
moisten,verb
moil,verb
parch,verb
dry,verb
rough-dry,verb
lubricate,verb
blow-dry,verb
drip-dry,verb
scorch,verb
lock,verb
unlock,verb
engage,verb
disengage,verb
strengthen,verb
attenuate,verb
substantiate,verb
restrengthen,verb
undergird,verb
confirm,verb
sandbag,verb
fortify,verb
reinforce,verb
buttress,verb
line,verb
vouch,verb
bolster,verb
weaken,verb
melt,verb
die down,verb
die,verb
collapse,verb
fade,verb
depress,verb
unbrace,verb
dilute,verb
rarefy,verb
intensify,verb
build,verb
redouble,verb
heat up,verb
fan,verb
blunt,verb
bloody,verb
hose,verb
sprinkle,verb
moonshine,verb
enhance,verb
potentiate,verb
follow up,verb
touch up,verb
mushroom,verb
undergrow,verb
exfoliate,verb
overgrow,verb
subside,verb
pare,verb
restrict,verb
develop,verb
gate,verb
draw the line,verb
mark off,verb
rule,verb
baffle,verb
carry,verb
limit,verb
hold down,verb
number,verb
cap,verb
hamper,verb
abridge,verb
boil down,verb
concentrate,verb
deoxidize,verb
benficiate,verb
crack,verb
catabolize,verb
oxidize,verb
oxidise,verb
rust,verb
pole,verb
blow up,verb
reef,verb
miniaturize,verb
shrivel,verb
blast,verb
die back,verb
mummify,verb
weld,verb
unite,verb
consubstantiate,verb
abbreviate,verb
foreshorten,verb
encapsulate,verb
telescope,verb
abate,verb
slake,verb
culture,verb
rotate,verb
double,verb
geminate,verb
triple,verb
quadruple,verb
quintuple,verb
multiply,verb
manifold,verb
proliferate,verb
senesce,verb
age,verb
progress,verb
climb,verb
leapfrog,verb
regress,verb
fossilize,verb
ripen,verb
mature,verb
find oneself,verb
evolve,verb
work out,verb
elaborate,verb
derive,verb
adolesce,verb
antique,verb
antiquate,verb
incubate,verb
mellow,verb
soften,verb
encrust,verb
effloresce,verb
face-harden,verb
callus,verb
mollify,verb
balloon,verb
reflate,verb
bulge,verb
swell,verb
distend,verb
expand,verb
belly,verb
tumefy,verb
bilge,verb
leak,verb
damage,verb
total,verb
bruise,verb
disturb,verb
afflict,verb
visit,verb
devastate,verb
repair,verb
tinker,verb
fill,verb
piece,verb
cobble,verb
point,verb
overhaul,verb
retrofit,verb
trouble-shoot,verb
patch,verb
impair,verb
flaw,verb
dish,verb
bulk,verb
amplify,verb
inflate,verb
puff up,verb
deflate,verb
acidify,verb
alkalize,verb
polymerize,verb
copolymerize,verb
ionize,verb
ossify,verb
catalyze,verb
dwindle,verb
turn down,verb
get well,verb
get worse,verb
remit,verb
paralyze,verb
palsy,verb
stun,verb
immobilize,verb
unblock,verb
mobilize,verb
acerbate,verb
mend,verb
fluctuate,verb
stabilize,verb
peg,verb
ballast,verb
guy,verb
destabilize,verb
sensitize,verb
desensitize,verb
inure,verb
callous,verb
steel oneself against,verb
habituate,verb
teach,verb
corrode,verb
fret,verb
erode,verb
weather,verb
regularize,verb
tidy,verb
mess,verb
disorder,verb
perturb,verb
order,verb
predate,verb
postdate,verb
chronologize,verb
straighten,verb
disarrange,verb
rearrange,verb
recode,verb
reshuffle,verb
randomize,verb
serialize,verb
alphabetize,verb
bleach,verb
peroxide,verb
wash out,verb
whiten,verb
blacken,verb
melanize,verb
lighten,verb
discolor,verb
blackwash,verb
sallow,verb
bronze,verb
silver,verb
foliate,verb
dye,verb
stain,verb
deep-dye,verb
henna,verb
impress,verb
color,verb
motley,verb
polychrome,verb
azure,verb
purple,verb
aurify,verb
verdigris,verb
pinkify,verb
incarnadine,verb
madder,verb
embrown,verb
handcolor,verb
ebonize,verb
dip,verb
tint,verb
pigment,verb
tincture,verb
imbue,verb
complexion,verb
hue,verb
fast dye,verb
double dye,verb
tie-dye,verb
retouch,verb
hand-dye,verb
batik,verb
piece-dye,verb
redden,verb
grey,verb
yellow,verb
escalate,verb
de-escalate,verb
radiate,verb
effuse,verb
irradiate,verb
bombard,verb
light,verb
floodlight,verb
spotlight,verb
clip,verb
fancify,verb
uglify,verb
dress up,verb
blossom,verb
bloom,verb
temper,verb
season,verb
tune,verb
untune,verb
calibrate,verb
time,verb
trim,verb
zero,verb
attune,verb
gear,verb
pitch,verb
set,verb
reset,verb
keynote,verb
regulate,verb
adapt,verb
fit,verb
anglicise,verb
habilitate,verb
capacitate,verb
disqualify,verb
shoehorn,verb
tailor,verb
domesticate,verb
fine-tune,verb
anneal,verb
toughen,verb
widen,verb
white out,verb
let out,verb
take in,verb
flare out,verb
constrict,verb
astringe,verb
strangulate,verb
bottleneck,verb
narrow,verb
taper off,verb
dilate,verb
implode,verb
detonate,verb
fulminate,verb
crump,verb
go off,verb
dynamite,verb
erupt,verb
dehisce,verb
oxygenize,verb
dehydrogenate,verb
hydrogenate,verb
burst,verb
pop,verb
puncture,verb
stave,verb
boom,verb
luxuriate,verb
boost,verb
blur,verb
obliterate,verb
darken,verb
infuscate,verb
murk,verb
dun,verb
blind,verb
dusk,verb
brighten,verb
weed,verb
dim,verb
obscure,verb
benight,verb
focus,verb
refocus,verb
depreciate,verb
appreciate,verb
revalue,verb
expense,verb
deafen,verb
shorten,verb
lengthen,verb
truncate,verb
broaden,verb
prolong,verb
temporize,verb
spin,verb
elongate,verb
tree,verb
size,verb
scale,verb
resize,verb
rescale,verb
bake,verb
ovenbake,verb
brown,verb
coddle,verb
fire,verb
farce,verb
fetishize,verb
feudalize,verb
stuff,verb
cork,verb
pad,verb
baste,verb
souse,verb
microwave,verb
crispen,verb
shirr,verb
blanch,verb
overboil,verb
cook,verb
overcook,verb
fricassee,verb
stew,verb
jug,verb
simmer,verb
seethe,verb
roast,verb
barbeque,verb
pan roast,verb
braise,verb
fry,verb
frizzle,verb
deep-fat-fry,verb
griddle,verb
pan-fry,verb
slenderize,verb
french-fry,verb
stir fry,verb
saute,verb
grill,verb
hibachi,verb
steam,verb
steep,verb
brew,verb
boil,verb
broil,verb
pan-broil,verb
pressure-cook,verb
branch,verb
ramify,verb
arborize,verb
twig,verb
bifurcate,verb
trifurcate,verb
atomize,verb
dialyse,verb
backscatter,verb
peptize,verb
grind,verb
pound,verb
pulp,verb
pestle,verb
mill,verb
powderize,verb
run,verb
partition,verb
subdivide,verb
screen off,verb
shatter,verb
smash,verb
ladder,verb
stave in,verb
sunder,verb
check,verb
fissure,verb
snap,verb
chap,verb
craze,verb
alligator,verb
splinter,verb
dissolve,verb
rag,verb
brecciate,verb
crush,verb
arise,verb
happen,verb
result,verb
intervene,verb
operate,verb
supervene,verb
proceed,verb
drag,verb
come,verb
anticipate,verb
recur,verb
iterate,verb
cycle,verb
come around,verb
dematerialize,verb
befall,verb
spin off,verb
concur,verb
bud,verb
get down,verb
recommence,verb
strike out,verb
break out,verb
jump off,verb
get to,verb
auspicate,verb
plunge,verb
come on,verb
embark,verb
take up,verb
get cracking,verb
begin,verb
jumpstart,verb
inaugurate,verb
set off,verb
carry over,verb
resume,verb
persevere,verb
obstinate,verb
ask for it,verb
stick to,verb
pass away,verb
close out,verb
finish,verb
close,verb
cut out,verb
go out,verb
finish up,verb
end,verb
give the axe,verb
ax,verb
stamp out,verb
kill,verb
change surface,verb
level,verb
crust,verb
heave,verb
shoot,verb
germinate,verb
burgeon,verb
root,verb
strangle,verb
buy it,verb
go,verb
widow,verb
drown,verb
predecease,verb
be born,verb
come to life,verb
cloud over,verb
mist,verb
demist,verb
bloat,verb
curl,verb
hold on,verb
cut short,verb
hang up,verb
nolle pros,verb
bog down,verb
interrupt,verb
adjourn,verb
pasteurize,verb
condense,verb
sublime,verb
resublime,verb
evaporate,verb
pervaporate,verb
unify,verb
unitize,verb
syncretize,verb
disunify,verb
converge,verb
league,verb
federate,verb
carbonize,verb
cool,verb
overheat,verb
quench,verb
ice,verb
refrigerate,verb
heat,verb
soak,verb
calcine,verb
preheat,verb
warm,verb
chafe,verb
cauterize,verb
glaciate,verb
concrete,verb
boil over,verb
deep freeze,verb
quick-freeze,verb
deliquesce,verb
defrost,verb
burn down,verb
smolder,verb
sear,verb
sizzle,verb
incinerate,verb
singe,verb
backfire,verb
cremate,verb
torch,verb
char,verb
blister,verb
switch,verb
permute,verb
map,verb
transpose,verb
metricize,verb
flour,verb
transform,verb
transmute,verb
transubstantiate,verb
sorcerize,verb
ash,verb
translate,verb
reclaim,verb
metamorphose,verb
moralize,verb
islamize,verb
christianize,verb
evangelize,verb
catholicize,verb
turn back,verb
invert,verb
resile,verb
customize,verb
personalize,verb
depersonalize,verb
lay waste to,verb
harry,verb
emaciate,verb
enfeeble,verb
enervate,verb
pine away,verb
dampen,verb
shush,verb
stifle,verb
choke off,verb
dull,verb
cloud,verb
pall,verb
sharpen,verb
subtilize,verb
acuminate,verb
flatten,verb
acclimatize,verb
synchronize,verb
phase,verb
desynchronize,verb
blend,verb
gauge,verb
absorb,verb
blend in,verb
cut in,verb
conjugate,verb
admix,verb
alloy,verb
fuse,verb
crumble,verb
disintegrate,verb
fold,verb
reintegrate,verb
macerate,verb
putrefy,verb
magnetize,verb
demagnetize,verb
simplify,verb
oversimplify,verb
complicate,verb
complexify,verb
involve,verb
refine,verb
sophisticate,verb
snarl,verb
snafu,verb
pressurize,verb
supercharge,verb
depressurize,verb
structure,verb
restructure,verb
organize,verb
interlock,verb
centralize,verb
decentralize,verb
socialize,verb
fix,verb
provide,verb
cram,verb
precondition,verb
mount,verb
set up,verb
rig,verb
winterize,verb
summerize,verb
prime,verb
communize,verb
internationalize,verb
americanize,verb
europeanize,verb
bestialize,verb
frenchify,verb
modernize,verb
civilize,verb
nationalize,verb
denationalize,verb
privatize,verb
naturalize,verb
denaturalize,verb
adopt,verb
immigrate,verb
settle,verb
colonize,verb
relocate,verb
dislocate,verb
homestead,verb
roost,verb
set in,verb
resettle,verb
emigrate,verb
expatriate,verb
steady,verb
even,verb
equal,verb
homologize,verb
stiffen,verb
starch,verb
buckram,verb
rigidify,verb
clamp down,verb
loosen,verb
tighten,verb
frap,verb
tauten,verb
transitivize,verb
detransitivize,verb
slacken,verb
douse,verb
absent,verb
evanesce,verb
appear,verb
peep,verb
manifest,verb
come to light,verb
gleam,verb
emerge,verb
get on,verb
outcrop,verb
flash,verb
turn out,verb
resurface,verb
basset,verb
pop out,verb
reappear,verb
break through,verb
disappear,verb
skip town,verb
die out,verb
minimize,verb
hedge,verb
scale down,verb
scale up,verb
maximize,verb
spill,verb
retrench,verb
slash,verb
thin out,verb
thin,verb
thicken,verb
decline,verb
wear on,verb
heighten,verb
shoot up,verb
slump,verb
wax,verb
full,verb
wane,verb
magnify,verb
crash,verb
give way,verb
blow out,verb
unfurl,verb
roll up,verb
bolt,verb
diversify,verb
vary,verb
checker,verb
specialize,verb
overspecialize,verb
accelerate,verb
decelerate,verb
retard,verb
fishtail,verb
rev up,verb
slow,verb
diminish,verb
gasify,verb
jell,verb
curdle,verb
harden,verb
liquefy,verb
try,verb
solidify,verb
solvate,verb
react,verb
etch,verb
validate,verb
invalidate,verb
empty,verb
clean out,verb
flow away,verb
bail out,verb
void,verb
populate,verb
people,verb
drain,verb
rack up,verb
top off,verb
heap,verb
overfill,verb
ink,verb
replenish,verb
suffuse,verb
perfuse,verb
flush,verb
wash down,verb
sluice,verb
complete,verb
complement,verb
saturate,verb
match,verb
service,verb
homogenize,verb
clot,verb
sour,verb
ferment,verb
vinify,verb
rush,verb
delay,verb
stonewall,verb
stall,verb
buy time,verb
hush,verb
louden,verb
inhibit,verb
burke,verb
silence,verb
squelch,verb
splat,verb
steamroll,verb
align,verb
address,verb
realign,verb
true,verb
collimate,verb
plumb,verb
misalign,verb
skew,verb
integrate,verb
lysogenize,verb
build in,verb
re-incorporate,verb
standardize,verb
normalize,verb
reorient,verb
morph,verb
wilt,verb
neutralize,verb
commercialize,verb
eliminate,verb
decimate,verb
cancel out,verb
decouple,verb
extinguish,verb
excise,verb
sparkle,verb
perfect,verb
polish,verb
overrefine,verb
precipitate,verb
purify,verb
spiritualize,verb
lustrate,verb
deform,verb
block,verb
mar,verb
snuff out,verb
stamp,verb
stub out,verb
massacre,verb
erase,verb
mechanize,verb
dehumanize,verb
automatize,verb
semi-automatize,verb
systematize,verb
codify,verb
finalize,verb
harmonize,verb
key,verb
accommodate,verb
compartmentalize,verb
top,verb
get through,verb
see through,verb
cap off,verb
crown,verb
follow through,verb
adhere,verb
fixate,verb
glue,verb
polarize,verb
load,verb
water down,verb
leach,verb
vent,verb
air,verb
linearize,verb
glorify,verb
justify,verb
quantify,verb
meter,verb
pace,verb
clock,verb
mistime,verb
click off,verb
fathom,verb
titrate,verb
foul,verb
pollute,verb
decontaminate,verb
contaminate,verb
debase,verb
devalue,verb
demonetize,verb
isolate,verb
segregate,verb
ghettoize,verb
insulate,verb
weatherstrip,verb
soundproof,verb
cloister,verb
sequester,verb
seclude,verb
quarantine,verb
maroon,verb
let,verb
preisolate,verb
ammonify,verb
thoriate,verb
charge,verb
imbrue,verb
calcify,verb
coke,verb
decalcify,verb
carnify,verb
chondrify,verb
citify,verb
urbanize,verb
industrialize,verb
emulsify,verb
demulsify,verb
denazify,verb
decarboxylate,verb
nazify,verb
denitrify,verb
nitrify,verb
fertilize,verb
topdress,verb
innervate,verb
pinch,verb
federalize,verb
clarify,verb
detoxify,verb
devitrify,verb
embrittle,verb
electrify,verb
esterify,verb
etherify,verb
interstratify,verb
jellify,verb
lapidify,verb
dot,verb
mark,verb
stigmatize,verb
raddle,verb
striate,verb
red-ink,verb
reline,verb
spot,verb
freckle,verb
fox,verb
mottle,verb
harlequin,verb
crisscross,verb
star,verb
flag,verb
bark,verb
lay up,verb
nobble,verb
pinion,verb
enable,verb
equip,verb
buffer,verb
background,verb
pick up,verb
wave off,verb
foreground,verb
bring out,verb
de-emphasize,verb
tender,verb
process,verb
reverberate,verb
curry,verb
dose,verb
sulphur,verb
vulcanize,verb
chrome,verb
bituminize,verb
agenize,verb
rerun,verb
recharge,verb
facilitate,verb
mystify,verb
demystify,verb
bubble,verb
foam,verb
sweeten,verb
de-ionate,verb
iodinate,verb
de-iodinate,verb
ionate,verb
upset,verb
green,verb
blue,verb
thrombose,verb
diagonalize,verb
archaize,verb
take effect,verb
inform,verb
take,verb
officialize,verb
marbleize,verb
occidentalize,verb
orientalize,verb
acetylate,verb
achromatize,verb
assume,verb
re-assume,verb
parallel,verb
ritualize,verb
camp,verb
carboxylate,verb
caseate,verb
classicize,verb
clinker,verb
closure,verb
compost,verb
conventionalize,verb
cure,verb
corn,verb
recover,verb
rally,verb
dawn,verb
issue,verb
escape,verb
debouch,verb
decarbonize,verb
decimalize,verb
declutch,verb
delouse,verb
depopulate,verb
lower,verb
derate,verb
salinate,verb
desalinate,verb
dizzy,verb
exteriorize,verb
glamorize,verb
sentimentalize,verb
sole,verb
vamp,verb
heel,verb
honeycomb,verb
introvert,verb
laicize,verb
politicize,verb
radicalize,verb
encrimson,verb
vermilion,verb
carmine,verb
rubify,verb
rubric,verb
ruddle,verb
rusticate,verb
sauce,verb
shallow,verb
steepen,verb
superannuate,verb
scramble,verb
unscramble,verb
unsex,verb
vitrify,verb
saponify,verb
lead up,verb
open,verb
territorialize,verb
globalize,verb
ream,verb
bring home,verb
catch on,verb
outgrow,verb
muddy,verb
reheat,verb
poach,verb
dignify,verb
exalt,verb
deify,verb
fly,verb
harshen,verb
flow out,verb
emanate,verb
white-out,verb
dinge,verb
crescendo,verb
decrescendo,verb
assibilate,verb
smoothen,verb
demonize,verb
devilize,verb
etherealize,verb
immaterialize,verb
animize,verb
come back,verb
turn on,verb
mangle,verb
shift,verb
break into,verb
save,verb
turn to,verb
transition,verb
deepen,verb
surf,verb
dynamize,verb
concretize,verb
volatilize,verb
uniformize,verb
symmetrize,verb
immortalize,verb
denature,verb
disrupt,verb
sanitize,verb
verbify,verb
introject,verb
transfer,verb
brush,verb
sputter,verb
transcribe,verb
swing,verb
lull,verb
prostrate,verb
excite,verb
outmode,verb
spice,verb
leap,verb
veer,verb
run out,verb
think,verb
format,verb
digitize,verb
hydrolyze,verb
hydrolize,verb
saccharify,verb
rumple,verb
gelatinize,verb
felt,verb
float,verb
feminize,verb
masculinize,verb
bind,verb
disharmonize,verb
obsolesce,verb
sexualize,verb
