word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
j,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,-0.4215,1,1,j,0.0087057457922228,0.6124288945957818,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
if,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,11,-0.0812,2,1,if,0.0087057457922228,0.6124288945957818,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,-0.2193428571428572,4,1,dist,0.008125362739408,0.6083877907186052,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
frequency,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0.0055142857142857,9,1,frequency,0.008125362739408,0.6083877907186052,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,-0.3010714285714285,1,1,s,0.008125362739408,0.6083877907186052,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
count,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0.0,5,1,count,0.0075449796865931,0.6039359308784116,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
str,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,-0.0334916666666666,3,1,str,0.0069645966337782,0.5989937658314455,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
flush,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,9,0.1263166666666666,5,1,flush,0.0069645966337782,0.5989937658314455,0.2666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
row,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0.1333916666666666,3,1,row,0.0069645966337782,0.5989937658314455,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
unrecognized,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0.0,12,1,unrecognized,0.0069645966337782,0.5989937658314455,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
best,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,4,-0.2559,4,1,best,0.0069645966337782,0.5989937658314455,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-0.4215,2,0,dp,0.0063842135809634,0.5934578873666095,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
length,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0.0090181818181818,6,1,length,0.0063842135809634,0.5934578873666095,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
return,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,-0.0693363636363636,6,1,return,0.0063842135809634,0.5934578873666095,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
distance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0.1308454545454545,8,1,distance,0.0063842135809634,0.5934578873666095,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
closed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0,6,1,closed,0.0063842135809634,0.5934578873666095,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
import,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0.0,6,1,import,0.0058038305281485,0.5871908758202614,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
typo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.05736,4,1,typo,0.0058038305281485,0.5871908758202614,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
time,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.0745,4,1,time,0.0052234474753337,0.5800052903735844,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
universal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,9,1,universal,0.0052234474753337,0.5800052903735844,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
prepositions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,12,1,prepositions,0.0052234474753337,0.5800052903735844,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
quantifiers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,11,1,quantifiers,0.0052234474753337,0.5800052903735844,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
conjunctions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,12,1,conjunctions,0.0052234474753337,0.5800052903735844,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
pos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,-0.0430555555555555,3,1,pos,0.0052234474753337,0.5800052903735844,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
resolved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.2228,8,1,resolved,0.0052234474753337,0.5800052903735844,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,8,1,negative,0.0052234474753337,0.5800052903735844,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
pronouns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,8,1,pronouns,0.0052234474753337,0.5800052903735844,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
compositions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,12,1,compositions,0.0052234474753337,0.5800052903735844,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
existential,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,11,1,existential,0.0052234474753337,0.5800052903735844,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
known,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0.0,5,1,known,0.0052234474753337,0.5800052903735844,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
modifiers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,9,1,modifiers,0.0052234474753337,0.5800052903735844,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
auxiliary,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-0.0430555555555555,9,1,auxiliary,0.0052234474753337,0.5800052903735844,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
rows,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,-0.0484375,4,1,rows,0.0046430644225188,0.571637330557974,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
max,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,-0.0953374999999999,3,1,max,0.0046430644225188,0.571637330557974,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.0947375,4,1,file,0.0046430644225188,0.571637330557974,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
possessive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,-0.0484375,10,1,possessive,0.0046430644225188,0.571637330557974,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
review,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,-0.0390285714285714,6,1,review,0.004062681369704,0.5617012295157272,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
is,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0.0159142857142857,2,1,is,0.004062681369704,0.5617012295157272,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
contractions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.0,12,1,contractions,0.004062681369704,0.5617012295157272,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
from,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,-0.0390285714285714,4,1,from,0.004062681369704,0.5617012295157272,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
suggested,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-0.0487428571428571,9,1,suggested,0.004062681369704,0.5617012295157272,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
original,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.3789714285714285,8,1,original,0.004062681369704,0.5617012295157272,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
range,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,-0.35125,5,1,range,0.0034822983168891,0.5496051325127768,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
unknowns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0,8,1,unknowns,0.0034822983168891,0.5496051325127768,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
pd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0,2,0,pd,0.0034822983168891,0.5496051325127768,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
start,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.1494666666666666,5,1,start,0.0034822983168891,0.5496051325127768,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
check,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0128666666666666,5,1,check,0.0034822983168891,0.5496051325127768,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
not,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6,6,-0.1085833333333333,3,1,not,0.0034822983168891,0.5496051325127768,0.2666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
def,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,-0.1404999999999999,3,1,def,0.0034822983168891,0.5496051325127768,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
confident,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.2735333333333333,9,1,confident,0.0034822983168891,0.5496051325127768,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
reviews,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.0,7,1,reviews,0.0034822983168891,0.5496051325127768,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
name,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.0,4,1,name,0.0034822983168891,0.5496051325127768,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
total,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0,5,1,total,0.0034822983168891,0.5496051325127768,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
by,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,4,0.0,2,1,by,0.0034822983168891,0.5496051325127768,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
nouns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,5,1,nouns,0.0029019152640742,0.5343829898349378,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
avg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,3,1,avg,0.0029019152640742,0.5343829898349378,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
loc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.32464,3,1,loc,0.0029019152640742,0.5343829898349378,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
columns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.0775,7,1,columns,0.0029019152640742,0.5343829898349378,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
false,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,5,1,false,0.0029019152640742,0.5343829898349378,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
pathing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,7,1,pathing,0.0029019152640742,0.5343829898349378,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
reliable,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.15158,8,1,reliable,0.0029019152640742,0.5343829898349378,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
none,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5,4,-0.13648,4,1,none,0.0029019152640742,0.5343829898349378,0.3333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
sum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-0.08038,3,1,sum,0.0029019152640742,0.5343829898349378,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
confidence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.40194,10,1,confidence,0.0029019152640742,0.5343829898349378,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
typos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.15158,5,1,typos,0.0029019152640742,0.5343829898349378,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
adjectives,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,10,1,adjectives,0.0029019152640742,0.5343829898349378,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
elapsed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,7,1,elapsed,0.0029019152640742,0.5343829898349378,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
verbs,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,5,1,verbs,0.0029019152640742,0.5343829898349378,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
adverbs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,7,1,adverbs,0.0029019152640742,0.5343829898349378,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
damerau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.1906749999999999,7,1,damerau,0.0023215322112594,0.5143212870569726,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
open,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,4,1,open,0.0023215322112594,0.5143212870569726,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
low,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.31295,3,1,low,0.0023215322112594,0.5143212870569726,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
sentence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.169725,8,1,sentence,0.0023215322112594,0.5143212870569726,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
adverb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.096875,6,1,adverb,0.0023215322112594,0.5143212870569726,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
adjective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.096875,9,1,adjective,0.0023215322112594,0.5143212870569726,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
noun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.096875,4,1,noun,0.0023215322112594,0.5143212870569726,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.096875,4,1,verb,0.0023215322112594,0.5143212870569726,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
idx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.169725,3,1,idx,0.0023215322112594,0.5143212870569726,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
a,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,-0.077575,1,1,a,0.0023215322112594,0.5143212870569726,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
levenshtein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.1906749999999999,11,1,levenshtein,0.0023215322112594,0.5143212870569726,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
polarity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.11315,8,1,polarity,0.0023215322112594,0.5143212870569726,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
source,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,6,1,source,0.0023215322112594,0.5143212870569726,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
cpu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,3,1,cpu,0.0023215322112594,0.5143212870569726,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
copy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,4,1,copy,0.0023215322112594,0.5143212870569726,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
defaultdict,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,11,1,defaultdict,0.0023215322112594,0.5143212870569726,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
valid,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,5,1,valid,0.0023215322112594,0.5143212870569726,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
and,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,-0.401425,3,1,and,0.0023215322112594,0.5143212870569726,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-0.21075,3,1,min,0.0023215322112594,0.5143212870569726,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
as,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-0.096875,2,1,as,0.0023215322112594,0.5143212870569726,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
pool,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,4,1,pool,0.0023215322112594,0.5143212870569726,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
gaps,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,4,1,gaps,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
mapping,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,7,1,mapping,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
saved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1404999999999999,5,1,saved,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
don't,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,5,1,don't,0.0017411491584445,0.4860001779968491,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
contraction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,11,1,contraction,0.0017411491584445,0.4860001779968491,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
result,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,6,1,result,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
candidate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-0.3412,9,1,candidate,0.0017411491584445,0.4860001779968491,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
likely,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,6,1,likely,0.0017411491584445,0.4860001779968491,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
the,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3,-0.0653333333333333,3,1,the,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
isin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1646333333333333,4,1,isin,0.0017411491584445,0.4860001779968491,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
append,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1404999999999999,6,1,append,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
enumerate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,9,1,enumerate,0.0017411491584445,0.4860001779968491,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
