word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word
china,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,45,0.02796603773584907,5,1,china
relations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,-0.12851176470588227,9,1,relations
such,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,48,-0.13776800000000006,4,1,such
political,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,46,-0.06996326530612246,9,1,political
h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,0.02174042553191489,1,1,h
dna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,0.03259361702127659,3,1,dna
more,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,43,0.005376595744680844,4,1,more
rna,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,38,0.07547234042553191,3,1,rna
cancer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,-0.6315195652173915,6,1,cancer
disease,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,43,0.09224444444444446,7,1,disease
diseases,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,36,0.002942222222222225,8,1,diseases
mediated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0.01604318181818182,8,1,mediated
high,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44,42,0.04689772727272729,4,1,high
european,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,37,0.0072954545454545355,8,1,european
classi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,0.1016,6,0,class
europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,-0.17902093023255816,6,1,europe
r,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,0.11599302325581395,1,1,r
scheme,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,0.3303767441860466,6,1,scheme
they,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,40,0.22274418604651158,4,1,they
were,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,43,39,-0.0958186046511628,4,1,were
not,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,42,41,-0.07109047619047619,3,1,not
into,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,40,-0.1297390243902439,4,1,into
using,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,-0.013873170731707324,5,1,using
but,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,41,41,-0.08730731707317073,3,1,but
technology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,0.07335250000000001,10,1,technology
models,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,0.028790000000000017,6,1,models
one,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,40,40,-0.02956249999999999,3,1,one
based,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,37,0.059302499999999994,5,1,based
doctrine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,-0.016455000000000018,8,1,doctrine
off,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40,35,0.04586749999999999,3,1,off
each,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,40,39,0.02099500000000001,4,1,each
important,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0.0741475,9,1,important
ef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0.44101282051282054,2,1,ef
chen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,0.0,4,1,chen
time,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,-0.17405384615384614,4,1,time
will,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38,33,0.049136842105263166,4,1,will
li,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,-0.00431842105263158,2,1,li
cation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0.12931315789473685,6,1,cation
had,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,34,-0.10219210526315792,3,1,had
science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0.020857894736842103,7,1,science
n,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,-0.10219729729729732,1,1,n
non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,35,0.12291351351351353,3,1,non
used,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0.06656756756756756,4,1,used
i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,27,0.27148918918918924,1,1,i
power,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,31,0.0031472222222222335,5,1,power
these,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,36,36,0.06713055555555555,5,1,these
nct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,-0.16178888888888884,3,1,nct
speci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0.009811111111111107,5,0,spec
liu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0.013786111111111112,3,1,liu
new,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35,34,-0.08298,3,1,new
nat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.0,3,1,nat
knockout,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,19,0.01901142857142857,8,1,knockout
there,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,32,-0.1424411764705883,5,1,there
zhang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,-0.040635294117647054,5,0,hang
during,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,-0.4455735294117646,6,0,curing
wang,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0.0,4,1,wang
socialist,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,26,0.0552121212121212,9,1,socialist
global,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,32,-0.08368125000000001,6,1,global
major,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,29,-0.23994999999999997,5,1,major
end,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,-0.19795625,3,1,end
p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,-0.082675,1,1,p
mutations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,-0.16223870967741935,9,1,mutations
protein,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0.027050000000000005,7,1,protein
modi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0.10279666666666666,4,1,modi
g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,-0.020082758620689648,1,1,g
many,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,29,-0.17748620689655176,4,1,many
policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0.06941379310344829,6,1,policy
confrontation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,-0.6382071428571428,13,1,confrontation
biological,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,10,-0.2224714285714285,10,1,biological
genes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,-0.07842857142857144,5,1,genes
three,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,28,-0.03981428571428571,5,1,three
xu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0.040217857142857145,2,1,xu
pattern,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,-0.44709642857142856,7,1,pattern
security,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0.11356071428571426,8,1,security
ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,-0.4142259259259259,2,0,ii
since,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,27,27,0.19657407407407407,5,1,since
med,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,-0.02443333333333333,3,1,med
some,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,27,27,-0.048907407407407406,4,1,some
ciency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0.23959629629629628,6,1,ciency
applications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0.19113333333333332,12,1,applications
mutation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0.09289230769230769,8,1,mutation
than,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,25,0.22290384615384615,4,1,than
large,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,26,-0.03628461538461541,5,1,large
most,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,26,0.07678076923076925,4,1,most
both,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,26,24,0.05780769230769231,4,1,both
western,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0.010576923076923065,7,1,western
stem,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0.028476923076923084,4,1,stem
base,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0.20209615384615381,4,1,base
genetic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,25,-0.06536538461538462,7,1,genetic
impact,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,-0.12636,6,1,impact
mol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.0,3,1,mol
use,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0.09894800000000002,3,1,use
schemes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0.011096000000000005,7,1,schemes
all,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,25,25,0.22909600000000002,3,1,all
national,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0.18096,8,1,national
cient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0.39713600000000004,5,0,cent
against,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,24,-0.22299199999999997,7,1,against
could,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,24,0.012163999999999987,5,1,could
foreign,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,21,-0.0022166666666666563,7,1,foreign
sgrna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0.055233333333333336,5,0,srna
problem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,-0.09863333333333331,7,1,problem
interests,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,0.26486666666666664,9,1,interests
long,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,24,-0.3380958333333333,4,1,long
delivery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,0.21695833333333334,8,1,delivery
res,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,-0.054974999999999996,3,1,res
cultural,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,19,-0.1322,8,1,cultural
no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23,16,-0.019391304347826075,2,1,no
then,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,23,23,-0.11436086956521739,4,1,then
developed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0.19614347826086959,9,1,developed
ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,-0.01949999999999999,2,0,ed
nuclear,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,20,-0.3194347826086956,7,1,nuclear
we,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,23,-0.023904347826086955,2,1,we
effects,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0.06878695652173913,7,1,effects
led,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,17,-0.3577727272727273,3,1,led
targeting,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,-0.0307,9,1,targeting
over,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22,22,-0.027763636363636365,4,1,over
so,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22,21,0.010849999999999992,2,1,so
nature,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,-0.04027272727272727,6,1,nature
arms,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,-0.29297727272727275,4,1,arms
certain,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,22,20,0.11242727272727272,7,1,certain
rabbit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0.11816666666666667,6,1,rabbit
order,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,-0.18757619047619048,5,1,order
out,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,21,-0.21635238095238096,3,1,out
rev,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,-0.031414285714285714,3,1,rev
site,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0.08232857142857142,4,1,site
strategy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,-0.24111904761904762,8,1,strategy
w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,-0.021847619047619046,1,1,w
separating,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0.34980476190476195,10,1,separating
only,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,21,21,0.045066666666666665,4,1,only
plan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,-0.11554761904761904,4,1,plan
still,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,20,-0.10052380952380952,5,1,still
cooperation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0.2715666666666667,11,1,cooperation
example,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,-0.22320000000000004,7,1,example
well,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,21,0.35836190476190477,4,1,well
hiv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,-0.12385714285714286,3,1,hiv
strategic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,19,-0.130715,9,1,strategic
issue,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-0.03898,5,1,issue
including,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.13142,9,1,including
however,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,20,0.026910000000000007,7,1,however
sides,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,-0.247165,5,1,sides
afghanistan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,-0.28941000000000006,11,1,afghanistan
usa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,-0.158415,3,1,usa
biotechnology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0332,13,1,biotechnology
period,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0.05264500000000003,6,1,period
missile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,-0.22275,7,1,missile
mice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0.146615,4,1,mice
car,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,-0.3198499999999999,3,1,car
advances,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-0.00577,8,1,advances
u,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-0.023075000000000002,1,1,u
asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,-0.08460999999999999,4,1,asia
history,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.194355,7,1,history
ers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0.147905,3,1,ers
great,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,18,0.37635500000000005,5,1,great
sets,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.1041,4,1,sets
rule,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,-0.16940000000000002,4,1,rule
support,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.4325368421052631,7,1,support
exon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.0,4,1,exon
application,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.07972105263157894,11,1,application
mouse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0.054226315789473685,5,1,mouse
missiles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,-0.1866578947368421,8,1,missiles
dystrophy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,-0.08399473684210526,9,1,dystrophy
through,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,19,0.1183842105263158,7,1,through
de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.06299473684210528,2,1,de
journal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0.026873684210526317,7,1,journal
treatment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,-0.12345263157894737,9,1,treatment
century,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,-0.062084210526315776,7,1,century
early,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,18,-0.3012631578947369,5,1,early
org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.04572105263157895,3,1,org
etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.06886842105263158,3,1,etc
made,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.09788421052631581,4,1,made
sci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.01508888888888889,3,1,sci
structural,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.0,10,1,structural
single,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,17,-0.0058222222222222226,6,1,single
crisis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,-0.7299444444444443,6,1,crisis
region,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0.13219999999999998,6,1,region
he,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,-0.13202777777777777,2,1,he
viral,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0.008744444444444456,5,1,viral
vol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.0,3,1,vol
set,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0.21389999999999998,3,1,set
university,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.09364999999999998,10,1,university
diplomatic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.13168333333333332,10,1,diplomatic
control,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.019866666666666682,7,1,control
double,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,15,-0.025864705882352942,6,1,double
state,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,-0.24508235294117645,5,1,state
