word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score
al,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,176,-0.0134372881355932,2,0,al,0.005152088487847475,0.7116286024196924,0.0
gene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,130,0.1386919463087248,4,1,gene,0.004337068840052394,0.7067079117362962,0.06666666666666667
editing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,133,0.1612201388888889,7,1,editing,0.004191529617231844,0.7057076553666807,0.06666666666666667
countries,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,116,-0.0043676470588235,9,1,countries,0.0039586668607189636,0.7040135220576845,0.06666666666666667
s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,117,0.0004233082706766,1,1,s,0.003871343327026634,0.7033457975759693,0.06666666666666667
genome,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119,0.0903804687499999,6,1,genome,0.0037258041042060835,0.7021899308005235,0.06666666666666667
that,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,126,120,0.0599396825396825,4,1,that,0.0036675884150778634,0.7017116351057587,0.4
c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,91,0.0304891666666667,1,1,c,0.0034929413476932035,0.7002176099087114,0.06666666666666667
an,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,119,108,-0.0138100840336134,2,1,an,0.0034638335031290934,0.6999594881495779,0.2
was,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,118,104,-0.1604279661016949,3,1,was,0.0034347256585649834,0.6996986273748821,0.13333333333333333
have,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,114,103,0.1577754385964912,4,1,have,0.003318294280308543,0.6986267022996402,0.13333333333333333
j,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,106,0.0108303571428571,1,1,j,0.003260078591180323,0.6980728414300967,0.06666666666666667
has,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111,100,0.01199009009009,3,1,has,0.003230970746616213,0.6977912221253336,0.06666666666666667
cold,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,110,96,-0.6406027272727276,4,1,cold,0.003201862902052103,0.6975063903803305,0.2
between,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105,88,-0.2351742857142857,7,1,between,0.003056323679231553,0.6960316138420678,0.13333333333333333
this,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,105,102,-0.0675171428571428,4,1,this,0.003056323679231553,0.6960316138420678,0.26666666666666666
cell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,94,-0.0231384615384615,4,1,cell,0.003027215834667443,0.6957260179566866,0.06666666666666667
system,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,98,-0.0173365384615384,6,1,system,0.003027215834667443,0.6957260179566866,0.06666666666666667
which,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,102,100,-0.0451558823529411,5,1,which,0.002969000145539223,0.695103551832043,0.2
are,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101,95,0.0168237623762376,3,1,are,0.002939892300975113,0.694786511508806,0.13333333333333333
international,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,83,-0.1096479999999999,13,1,international,0.0029107844564110028,0.6944654816061759,0.13333333333333333
world,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,90,-0.1758525252525252,5,1,world,0.0028816766118468927,0.6941403698742133,0.13333333333333333
y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,75,-0.0185595744680851,1,1,y,0.0027361373890263424,0.692450129134387,0.06666666666666667
be,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,93,84,0.0516935483870967,2,1,be,0.0027070295444622324,0.6920984047010715,0.13333333333333333
it,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,85,-0.0451260869565217,2,1,it,0.0026779216998981227,0.6917418571940166,0.13333333333333333
b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,66,-0.1116681318681317,1,1,b,0.0026488138553340127,0.6913803651090247,0.06666666666666667
human,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,84,0.0253533333333333,5,1,human,0.0026197060107699026,0.6910138024728482,0.13333333333333333
military,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,74,0.0017079545454545,8,1,military,0.0025614903216416825,0.6902649379933511,0.13333333333333333
t,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,66,-0.0894908045977011,1,1,t,0.0025323824770775724,0.6898823598382903,0.06666666666666667
economic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,66,-0.1325035714285714,8,1,economic,0.0024450589433852423,0.6887002699067727,0.06666666666666667
cells,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,62,-0.1580132530120481,5,1,cells,0.002415951098821132,0.6882942616598658,0.06666666666666667
systems,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,0.084690243902439,7,1,systems,0.002386843254257022,0.6878819851256843,0.06666666666666667
x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,63,-0.2062283950617283,1,1,x,0.002357735409692912,0.6874632625419423,0.06666666666666667
can,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,78,76,0.0037641025641025,3,1,can,0.0022704118760005824,0.6861665279438015,0.2
class,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,60,0.0628358974358974,5,1,class,0.0022704118760005824,0.6861665279438015,0.06666666666666667
two,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,74,-0.1728866666666666,3,1,two,0.002183088342308252,0.6848046240657477,0.13333333333333333
e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,62,0.0633013333333333,1,1,e,0.002183088342308252,0.6848046240657477,0.06666666666666667
target,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,60,0.029676,6,1,target,0.002183088342308252,0.6848046240657477,0.13333333333333333
from,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,71,-0.0958386666666666,4,1,from,0.002183088342308252,0.6848046240657477,0.06666666666666667
f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,61,-0.1136459459459459,1,1,f,0.002153980497744142,0.6843351286141285,0.06666666666666667
m,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,68,-0.0179194444444444,1,1,m,0.002095764808615922,0.6833713636336338,0.06666666666666667
its,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,65,0.1178685714285714,3,1,its,0.002037549119487702,0.6823727633956729,0.13333333333333333
other,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,68,62,-0.0074838235294117,5,1,other,0.0019793334303594818,0.6813369800735739,0.3333333333333333
their,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,53,0.125710606060606,5,1,their,0.0019211177412312619,0.6802614307792342,0.06666666666666667
overlapping,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66,53,-0.015260606060606,11,1,overlapping,0.0019211177412312619,0.6802614307792342,0.2
been,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,61,0.0131242424242424,4,1,been,0.0019211177412312619,0.6802614307792342,0.13333333333333333
data,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,54,0.1131030769230769,4,1,data,0.0018920098966671518,0.6797078647811866,0.06666666666666667
at,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65,61,-0.0125584615384615,2,1,at,0.0018920098966671518,0.6797078647811866,0.13333333333333333
research,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,59,0.1561396825396825,8,1,research,0.0018337942075389317,0.6785672301966525,0.13333333333333333
or,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,54,-0.0607903225806451,2,1,or,0.0018046863629748216,0.6779793320451609,0.06666666666666667
k,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,44,-0.0827903225806451,1,1,k,0.0018046863629748216,0.6779793320451609,0.06666666666666667
also,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,62,-0.1079048387096773,4,1,also,0.0018046863629748216,0.6779793320451609,0.06666666666666667
d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,0.0065533333333333,1,1,d,0.0017464706738466017,0.6767661283438605,0.06666666666666667
development,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,57,0.1598116666666666,11,1,development,0.0017464706738466017,0.6767661283438605,0.06666666666666667
after,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,57,54,-0.2219368421052631,5,1,after,0.0016591471401542716,0.6748452867147411,0.2
l,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,48,0.2073732142857142,1,1,l,0.0016300392955901615,0.6741758511411072,0.06666666666666667
model,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,48,0.0436290909090909,5,1,model,0.0016009314510260515,0.6734908190761342,0.2
z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,-0.1620672727272727,1,1,z,0.0016009314510260515,0.6734908190761342,0.06666666666666667
eastern,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,48,-0.044890909090909,7,1,eastern,0.0016009314510260515,0.6734908190761342,0.06666666666666667
soviet,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,51,-0.0768,6,1,soviet,0.0015718236064619414,0.6727895226904915,0.13333333333333333
therapy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,49,0.1668037037037037,7,1,therapy,0.0015718236064619414,0.6727895226904915,0.06666666666666667
china,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,45,0.027966037735849,5,1,china,0.0015427157618978316,0.672071252218482,0.13333333333333333
relations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,-0.1285117647058822,9,1,relations,0.0014845000727696114,0.6705807189178685,0.06666666666666667
such,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,48,-0.137768,4,1,such,0.0014553922282055014,0.6698067935179771,0.13333333333333333
political,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,46,-0.0699632653061224,9,1,political,0.0014262843836413913,0.6690125598689335,0.13333333333333333
h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,0.0217404255319148,1,1,h,0.0013680686945131712,0.6673591784382801,0.06666666666666667
dna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,0.0325936170212765,3,1,dna,0.0013680686945131712,0.6673591784382801,0.0
more,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,43,0.0053765957446808,4,1,more,0.0013680686945131712,0.6673591784382801,0.2
rna,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,38,0.0754723404255319,3,1,rna,0.0013680686945131712,0.6673591784382801,0.06666666666666667
cancer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,-0.6315195652173915,6,1,cancer,0.0013389608499490614,0.6664978557621422,0.06666666666666667
disease,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,43,0.0922444444444444,7,1,disease,0.0013098530053849513,0.6656118611656676,0.06666666666666667
diseases,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,36,0.0029422222222222,8,1,diseases,0.0013098530053849513,0.6656118611656676,0.06666666666666667
mediated,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0.0160431818181818,8,1,mediated,0.0012807451608208413,0.664699894291389,0.13333333333333333
high,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44,42,0.0468977272727272,4,1,high,0.0012807451608208413,0.664699894291389,0.2
european,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,37,0.0072954545454545,8,1,european,0.0012807451608208413,0.664699894291389,0.13333333333333333
classi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,0.1016,6,0,class,0.0012807451608208413,0.664699894291389,0.0
europe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,-0.1790209302325581,6,1,europe,0.0012516373162567312,0.6637605539783985,0.06666666666666667
r,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,0.1159930232558139,1,1,r,0.0012516373162567312,0.6637605539783985,0.06666666666666667
scheme,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,0.3303767441860466,6,1,scheme,0.0012516373162567312,0.6637605539783985,0.13333333333333333
they,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,40,0.2227441860465115,4,1,they,0.0012516373162567312,0.6637605539783985,0.06666666666666667
were,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,43,39,-0.0958186046511628,4,1,were,0.0012516373162567312,0.6637605539783985,0.2
not,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,42,41,-0.0710904761904761,3,1,not,0.0012225294716926211,0.6627923278454898,0.26666666666666666
into,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,40,-0.1297390243902439,4,1,into,0.001193421627128511,0.6617935805169496,0.06666666666666667
using,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,-0.0138731707317073,5,1,using,0.001193421627128511,0.6617935805169496,0.06666666666666667
but,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,41,41,-0.0873073170731707,3,1,but,0.001193421627128511,0.6617935805169496,0.2
technology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,0.0733525,10,1,technology,0.001164313782564401,0.6607625402758197,0.06666666666666667
models,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,0.02879,6,1,models,0.001164313782564401,0.6607625402758197,0.13333333333333333
one,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,40,40,-0.0295624999999999,3,1,one,0.001164313782564401,0.6607625402758197,0.26666666666666666
based,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,37,0.0593024999999999,5,1,based,0.001164313782564401,0.6607625402758197,0.13333333333333333
doctrine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,-0.016455,8,1,doctrine,0.001164313782564401,0.6607625402758197,0.06666666666666667
off,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40,35,0.0458674999999999,3,1,off,0.001164313782564401,0.6607625402758197,0.13333333333333333
each,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,40,39,0.020995,4,1,each,0.001164313782564401,0.6607625402758197,0.3333333333333333
important,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0.0741475,9,1,important,0.001164313782564401,0.6607625402758197,0.06666666666666667
ef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0.4410128205128205,2,1,ef,0.0011352059380002912,0.6596972838889588,0.06666666666666667
chen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,0.0,4,1,chen,0.0011352059380002912,0.6596972838889588,0.06666666666666667
time,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,-0.1740538461538461,4,1,time,0.0011352059380002912,0.6596972838889588,0.13333333333333333
will,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38,33,0.0491368421052631,4,1,will,0.0011060980934361811,0.6585957192988778,0.2
li,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,-0.0043184210526315,2,1,li,0.0011060980934361811,0.6585957192988778,0.06666666666666667
cation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0.1293131578947368,6,1,cation,0.0011060980934361811,0.6585957192988778,0.06666666666666667
had,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,34,-0.1021921052631579,3,1,had,0.0011060980934361811,0.6585957192988778,0.06666666666666667
science,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0.0208578947368421,7,1,science,0.0011060980934361811,0.6585957192988778,0.06666666666666667
n,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,-0.1021972972972973,1,1,n,0.001076990248872071,0.6574555658168466,0.06666666666666667
non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,35,0.1229135135135135,3,1,non,0.001076990248872071,0.6574555658168466,0.06666666666666667
used,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0.0665675675675675,4,1,used,0.001076990248872071,0.6574555658168466,0.13333333333333333
i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,27,0.2714891891891892,1,1,i,0.001076990248872071,0.6574555658168466,0.13333333333333333
power,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,31,0.0031472222222222,5,1,power,0.001047882404307961,0.6562743313773061,0.2
these,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,36,36,0.0671305555555555,5,1,these,0.001047882404307961,0.6562743313773061,0.13333333333333333
nct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,-0.1617888888888888,3,1,nct,0.001047882404307961,0.6562743313773061,0.06666666666666667
speci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0.0098111111111111,5,0,spec,0.001047882404307961,0.6562743313773061,0.0
liu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0.0137861111111111,3,1,liu,0.001047882404307961,0.6562743313773061,0.0
new,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35,34,-0.08298,3,1,new,0.001018774559743851,0.6550492863214452,0.13333333333333333
nat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.0,3,1,nat,0.001018774559743851,0.6550492863214452,0.06666666666666667
knockout,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,19,0.0190114285714285,8,1,knockout,0.001018774559743851,0.6550492863214452,0.13333333333333333
there,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,32,-0.1424411764705883,5,1,there,0.0009896667151797409,0.6537774330630485,0.13333333333333333
zhang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,-0.040635294117647,5,0,hang,0.0009896667151797409,0.6537774330630485,0.0
during,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,-0.4455735294117646,6,0,curing,0.0009896667151797409,0.6537774330630485,0.0
wang,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0.0,4,1,wang,0.0009605588706156309,0.6524554708460382,0.06666666666666667
socialist,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,26,0.0552121212121212,9,1,socialist,0.0009605588706156309,0.6524554708460382,0.13333333333333333
global,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,32,-0.08368125,6,1,global,0.0009314510260515209,0.6510797546220851,0.13333333333333333
major,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,29,-0.2399499999999999,5,1,major,0.0009314510260515209,0.6510797546220851,0.2
end,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,-0.19795625,3,1,end,0.0009314510260515209,0.6510797546220851,0.13333333333333333
p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,-0.082675,1,1,p,0.0009314510260515209,0.6510797546220851,0.06666666666666667
mutations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,-0.1622387096774193,9,1,mutations,0.0009023431814874108,0.6496462468470389,0.06666666666666667
protein,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0.02705,7,1,protein,0.0008732353369233009,0.648150460701653,0.06666666666666667
modi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0.1027966666666666,4,1,modi,0.0008732353369233009,0.648150460701653,0.06666666666666667
g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,-0.0200827586206896,1,1,g,0.0008441274923591908,0.6465873928647587,0.06666666666666667
many,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,29,-0.1774862068965517,4,1,many,0.0008441274923591908,0.6465873928647587,0.2
policy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0.0694137931034482,6,1,policy,0.0008441274923591908,0.6465873928647587,0.06666666666666667
confrontation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,-0.6382071428571428,13,1,confrontation,0.0008150196477950808,0.644951443477734,0.06666666666666667
biological,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,10,-0.2224714285714285,10,1,biological,0.0008150196477950808,0.644951443477734,0.06666666666666667
genes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,-0.0784285714285714,5,1,genes,0.0008150196477950808,0.644951443477734,0.06666666666666667
three,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,28,-0.0398142857142857,5,1,three,0.0008150196477950808,0.644951443477734,0.13333333333333333
xu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0.0402178571428571,2,1,xu,0.0008150196477950808,0.644951443477734,0.06666666666666667
pattern,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,-0.4470964285714285,7,1,pattern,0.0008150196477950808,0.644951443477734,0.13333333333333333
security,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0.1135607142857142,8,1,security,0.0008150196477950808,0.644951443477734,0.06666666666666667
ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,-0.4142259259259259,2,0,ii,0.0007859118032309707,0.6432363202993117,0.0
since,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,27,27,0.196574074074074,5,1,since,0.0007859118032309707,0.6432363202993117,0.13333333333333333
med,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,-0.0244333333333333,3,1,med,0.0007859118032309707,0.6432363202993117,0.06666666666666667
some,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,27,27,-0.0489074074074074,4,1,some,0.0007859118032309707,0.6432363202993117,0.26666666666666666
ciency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0.2395962962962962,6,1,ciency,0.0007859118032309707,0.6432363202993117,0.0
applications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0.1911333333333333,12,1,applications,0.0007859118032309707,0.6432363202993117,0.06666666666666667
mutation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0.0928923076923076,8,1,mutation,0.0007568039586668608,0.6414349232056878,0.06666666666666667
than,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,25,0.2229038461538461,4,1,than,0.0007568039586668608,0.6414349232056878,0.06666666666666667
large,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,26,-0.0362846153846154,5,1,large,0.0007568039586668608,0.6414349232056878,0.2
most,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,26,0.0767807692307692,4,1,most,0.0007568039586668608,0.6414349232056878,0.13333333333333333
both,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,26,24,0.0578076923076923,4,1,both,0.0007568039586668608,0.6414349232056878,0.2
western,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0.010576923076923,7,1,western,0.0007568039586668608,0.6414349232056878,0.13333333333333333
stem,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0.028476923076923,4,1,stem,0.0007568039586668608,0.6414349232056878,0.13333333333333333
base,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0.2020961538461538,4,1,base,0.0007568039586668608,0.6414349232056878,0.2
genetic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,25,-0.0653653846153846,7,1,genetic,0.0007568039586668608,0.6414349232056878,0.06666666666666667
impact,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,-0.12636,6,1,impact,0.0007276961141027507,0.6395392040666789,0.13333333333333333
mol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.0,3,1,mol,0.0007276961141027507,0.6395392040666789,0.06666666666666667
use,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0.098948,3,1,use,0.0007276961141027507,0.6395392040666789,0.13333333333333333
schemes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0.011096,7,1,schemes,0.0007276961141027507,0.6395392040666789,0.13333333333333333
all,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,25,25,0.229096,3,1,all,0.0007276961141027507,0.6395392040666789,0.3333333333333333
national,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0.18096,8,1,national,0.0007276961141027507,0.6395392040666789,0.13333333333333333
cient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0.397136,5,0,cent,0.0007276961141027507,0.6395392040666789,0.0
