word,pos
outside loop,noun
barrel roll,noun
snap roll,noun
flight maneuver,noun
straight-arm,noun
device,noun
mnemonic,noun
trick,noun
shtik,noun
feint,noun
juke,noun
footwork,noun
ploy,noun
ruse,noun
means,noun
dint,noun
fast track,noun
instrument,noun
road,noun
royal road,noun
stepping stone,noun
countermeasure,noun
bear hug,noun
proxy fight,noun
leveraged buyout,noun
bust-up takeover,noun
shark repellent,noun
golden parachute,noun
greenmail,noun
pac-man strategy,noun
poison pill,noun
suicide pill,noun
safe harbor,noun
scorched-earth policy,noun
diagnostic procedure,noun
expedient,noun
backstop,noun
emergency procedure,noun
experimental procedure,noun
double-blind procedure,noun
makeshift,noun
crutch,noun
improvisation,noun
pis aller,noun
desperate measure,noun
open sesame,noun
tooth,noun
voice,noun
wings,noun
casting lots,noun
adoption,noun
embrace,noun
election,noun
reelection,noun
plebiscite,noun
referendum,noun
vote,noun
general election,noun
primary,noun
direct primary,noun
closed primary,noun
open primary,noun
by-election,noun
runoff,noun
block vote,noun
cumulative vote,noun
secret ballot,noun
split ticket,noun
straight ticket,noun
multiple voting,noun
casting vote,noun
reconciliation,noun
equation,noun
breech delivery,noun
frank breech,noun
cesarean delivery,noun
forceps delivery,noun
midwifery,noun
score,noun
bowling score,noun
bull's eye,noun
goal,noun
own goal,noun
spare,noun
open frame,noun
audible,noun
football score,noun
touchback,noun
safety,noun
touchdown,noun
field goal,noun
point after,noun
baseball score,noun
run,noun
earned run,noun
unearned run,noun
run batted in,noun
basketball score,noun
basket,noun
hat trick,noun
solution,noun
russian roulette,noun
change,noun
filtration,noun
percolation,noun
reduction,noun
schematization,noun
economy,noun
retrenchment,noun
economy of scale,noun
accommodation,noun
adaptation,noun
dark adaptation,noun
light adaptation,noun
take-up,noun
readjustment,noun
domestication,noun
decimalization,noun
metrification,noun
habituation,noun
variation,noun
turning,noun
diversification,noun
flux,noun
switch,noun
switcheroo,noun
substitution,noun
novation,noun
pitching change,noun
superannuation,noun
supersedure,noun
supplanting,noun
replacement,noun
subrogation,noun
weaning,noun
promotion,noun
preferment,noun
demotion,noun
investment,noun
change of state,noun
alteration,noun
distraction,noun
aeration,noun
modulation,noun
qualification,noun
reorganization,noun
passage,noun
fossilization,noun
segue,noun
meddling,noun
transfer,noun
prohibition,noun
resistance,noun
lockout,noun
reaction,noun
backlash,noun
whitelash,noun
rejection,noun
brush-off,noun
avoidance,noun
aversion,noun
near thing,noun
apostasy,noun
bolt,noun
renunciation,noun
nonacceptance,noun
forsaking,noun
abnegation,noun
forfeit,noun
boycott,noun
banishment,noun
anathematization,noun
disbarment,noun
ejection,noun
deportation,noun
ostracism,noun
barring,noun
exile,noun
babylonian captivity,noun
excommunication,noun
relegation,noun
rustication,noun
ouster,noun
deposition,noun
suspension,noun
displacement,noun
veto,noun
pocket veto,noun
write-in,noun
termination,noun
finish,noun
finale,noun
release,noun
completion,noun
finalization,noun
follow-through,noun
graduation,noun
hibernation,noun
swan song,noun
relinquishment,noun
cession,noun
handover,noun
surrender,noun
extradition,noun
exemption,noun
fix,noun
official immunity,noun
sovereign immunity,noun
transactional immunity,noun
use immunity,noun
dissolution,noun
splitsville,noun
overthrow,noun
subversion,noun
adjournment,noun
dismissal,noun
conge,noun
removal,noun
purge,noun
destruction,noun
disaster,noun
kill,noun
laying waste,noun
razing,noun
annihilation,noun
decimation,noun
atomization,noun
pulverization,noun
vaporization,noun
killing,noun
deathblow,noun
death,noun
drive-by killing,noun
euthanasia,noun
homicide,noun
honor killing,noun
manslaughter,noun
murder,noun
assassination,noun
bloodshed,noun
chance-medley,noun
contract killing,noun
parricide,noun
mariticide,noun
matricide,noun
patricide,noun
fratricide,noun
uxoricide,noun
filicide,noun
fell,noun
suicide,noun
self-destruction,noun
assisted suicide,noun
physician-assisted suicide,noun
felo-de-se,noun
harakiri,noun
suttee,noun
elimination,noun
slaughter,noun
bloodbath,noun
lynching,noun
poisoning,noun
gassing,noun
regicide,noun
drive-by shooting,noun
wing shooting,noun
suffocation,noun
choking,noun
spasm,noun
squeeze,noun
bronchospasm,noun
cardiospasm,noun
laryngismus,noun
strangulation,noun
carjacking,noun
hecatomb,noun
immolation,noun
electrocution,noun
decapitation,noun
abolition,noun
liquidation,noun
viatical settlement,noun
cold turkey,noun
closure,noun
plant closing,noun
bank closing,noun
layoff,noun
extinction,noun
fade,noun
abortion,noun
spontaneous abortion,noun
habitual abortion,noun
imminent abortion,noun
incomplete abortion,noun
induced abortion,noun
aborticide,noun
therapeutic abortion,noun
nullification,noun
abrogation,noun
derogation,noun
cancellation,noun
write-off,noun
attainder,noun
recission,noun
vitiation,noun
neutralization,noun
deactivation,noun
honorable discharge,noun
dishonorable discharge,noun
section eight,noun
reversal,noun
undoing,noun
regression,noun
beginning,noun
springboard,noun
accession,noun
activation,noun
attack,noun
constitution,noun
re-establishment,noun
creation,noun
introduction,noun
induction of labor,noun
induction,noun
hypnogenesis,noun
product introduction,noun
face-off,noun
first step,noun
groundbreaking,noun
housing start,noun
icebreaker,noun
inauguration,noun
initiation,noun
authorship,noun
installation,noun
jump ball,noun
kickoff,noun
start,noun
resumption,noun
scrum,noun
startup,noun
unionization,noun
arousal,noun
reveille,noun
ushering in,noun
curtain raiser,noun
first base,noun
peace initiative,noun
cooking,noun
baking,noun
shirring,noun
toasting,noun
broil,noun
frying,noun
fusion cooking,noun
braising,noun
poaching,noun
roasting,noun
barbecuing,noun
boiling,noun
basting,noun
tenderization,noun
seasoning,noun
salting,noun
sweetening,noun
infusion,noun
improvement,noun
advancement,noun
stride,noun
work flow,noun
development,noun
broadening,noun
elaboration,noun
product development,noun
cleaning,noun
disinfestation,noun
spring-cleaning,noun
scrub,noun
swabbing,noun
dry cleaning,noun
sweeping,noun
purification,noun
catharsis,noun
high colonic,noun
sterilization,noun
pasteurization,noun
sanitation,noun
depilation,noun
shave,noun
tonsure,noun
electrolysis,noun
washup,noun
ablution,noun
dishwashing,noun
wash,noun
washing-up,noun
window-washing,noun
rinse,noun
soak,noun
comb,noun
shampoo,noun
hair care,noun
hairweaving,noun
shower,noun
bath,noun
bubble bath,noun
mikvah,noun
mud bath,noun
sponge bath,noun
turkish bath,noun
rubdown,noun
correction,noun
redress,noun
salve,noun
retribution,noun
recompense,noun
indemnification,noun
optimization,noun
perfection,noun
reform,noun
land reform,noun
amelioration,noun
self-improvement,noun
beautification,noun
beauty treatment,noun
glamorization,noun
decoration,noun
adornment,noun
ornamentation,noun
window dressing,noun
trimming,noun
tessellation,noun
figuration,noun
tattoo,noun
titivation,noun
marking,noun
lineation,noun
mottling,noun
striping,noun
clearing,noun
enrichment,noun
fortification,noun
humanization,noun
modernization,noun
renovation,noun
face lift,noun
moralization,noun
enhancement,noun
upturn,noun
worsening,noun
downturn,noun
downspin,noun
ventilation,noun
repair,noun
darning,noun
patching,noun
care,noun
camera care,noun
car care,noun
oil change,noun
overhaul,noun
interim overhaul,noun
band aid,noun
restoration,noun
gentrification,noun
reconstruction,noun
anastylosis,noun
makeover,noun
reassembly,noun
re-formation,noun
rebuilding,noun
pump priming,noun
scheduled maintenance,noun
steam fitting,noun
coaching,noun
engagement,noun
gig,noun
degradation,noun
dehumanization,noun
brutalization,noun
barbarization,noun
bastardization,noun
demoralization,noun
stultification,noun
popularization,noun
profanation,noun
humiliation,noun
comedown,noun
change of color,noun
whitening,noun
bleach,noun
etiolation,noun
blackening,noun
obfuscation,noun
discoloration,noun
coloring,noun
tinting,noun
hair coloring,noun
dyeing,noun
staining,noun
gram's method,noun
environmentalism,noun
fixation,noun
soiling,noun
contamination,noun
dust contamination,noun
wetting,noun
submersion,noun
drenching,noun
moistening,noun
splash,noun
watering,noun
sprinkle,noun
chew,noun
chomping,noun
mumbling,noun
bruxism,noun
defoliation,noun
motion,noun
movement,noun
approach,noun
access,noun
back door,noun
closing,noun
landing approach,noun
overshoot,noun
progress,noun
career,noun
march,noun
plain sailing,noun
locomotion,noun
brachiation,noun
walk,noun
ambulation,noun
amble,noun
ramble,noun
constitutional,noun
foot,noun
sleepwalking,noun
sleep talking,noun
step,noun
pace,noun
pas,noun
sidestep,noun
gait,noun
hitch,noun
rack,noun
jog trot,noun
trot,noun
rising trot,noun
sitting trot,noun
dressage,noun
curvet,noun
piaffe,noun
canter,noun
gallop,noun
footstep,noun
hike,noun
trudge,noun
flounce,noun
lurch,noun
pacing,noun
saunter,noun
skip,noun
stalk,noun
strut,noun
waddle,noun
countermarch,noun
goose step,noun
last mile,noun
lockstep,noun
promenade,noun
quick march,noun
routemarch,noun
plodding,noun
prowl,noun
moonwalk,noun
perambulation,noun
turn,noun
shamble,noun
space walk,noun
wading,noun
walkabout,noun
walk-through,noun
jog,noun
dogtrot,noun
dash,noun
fast break,noun
crawl,noun
lap,noun
pace lap,noun
victory lap,noun
travel,noun
circumnavigation,noun
peregrination,noun
procession,noun
traversal,noun
wandering,noun
wayfaring,noun
drifting,noun
crossing,noun
ford,noun
shallow fording,noun
deep fording,noun
tourism,noun
ecotourism,noun
driving,noun
motoring,noun
riding,noun
roping,noun
bronco busting,noun
endurance riding,noun
pack riding,noun
trail riding,noun
calf roping,noun
steer roping,noun
air travel,noun
flight,noun
connecting flight,noun
direct flight,noun
domestic flight,noun
international flight,noun
nonstop flight,noun
redeye,noun
acrobatics,noun
blind flying,noun
ballooning,noun
flyover,noun
glide,noun
hang gliding,noun
skydiving,noun
maiden flight,noun
parasailing,noun
overflight,noun
solo,noun
sortie,noun
aircraft landing,noun
ground-controlled approach,noun
crash landing,noun
three-point landing,noun
instrument landing,noun
splashdown,noun
takeoff,noun
tailspin,noun
terrain flight,noun
journey,noun
stage,noun
leg,noun
fare-stage,noun
commute,noun
long haul,noun
mush,noun
odyssey,noun
junket,noun
round trip,noun
joyride,noun
expedition,noun
scouting trip,noun
campaign,noun
exploration,noun
digression,noun
trek,noun
schlep,noun
tour,noun
grand tour,noun
itineration,noun
on the road,noun
pilgrimage,noun
excursion,noun
junketing,noun
airing,noun
field trip,noun
voyage,noun
way,noun
ocean trip,noun
cruise,noun
maiden voyage,noun
lockage,noun
spaceflight,noun
water travel,noun
luff,noun
beat,noun
ministry,noun
tack,noun
seafaring,noun
cabotage,noun
boating,noun
bareboating,noun
commutation,noun
transportation,noun
transshipment,noun
airlift,noun
berlin airlift,noun
connection,noun
cattle drive,noun
airdrop,noun
consignment,noun
post,noun
relay,noun
carry,noun
pickup,noun
packing,noun
piggyback,noun
fireman's carry,noun
portage,noun
porterage,noun
pursuit,noun
trailing,noun
shadowing,noun
wild-goose chase,noun
insertion,noun
cannulation,noun
catheterization,noun
instillation,noun
enclosure,noun
encasement,noun
injection,noun
epidural injection,noun
intradermal injection,noun
intramuscular injection,noun
intravenous injection,noun
subcutaneous injection,noun
exchange transfusion,noun
transfusion,noun
perfusion,noun
rise,noun
levitation,noun
funambulism,noun
climb,noun
scaling,noun
clamber,noun
escalade,noun
mountain climbing,noun
alpinism,noun
rock climbing,noun
soar,noun
descent,noun
dive,noun
rappel,noun
swoop,noun
power dive,noun
crash dive,noun
drop,noun
flop,noun
lowering,noun
swing,noun
reentry,noun
remand,noun
slide,noun
slippage,noun
skid,noun
flow,noun
snowboarding,noun
flood,noun
effusion,noun
speed,noun
acceleration,noun
deceleration,noun
scud,noun
translation,noun
transplant,noun
troop movement,noun
shift,noun
abduction,noun
adduction,noun
agitation,noun
body english,noun
circumduction,noun
disturbance,noun
fetal movement,noun
gesture,noun
headshake,noun
mudra,noun
inclination,noun
inversion,noun
jerk,noun
bob,noun
nod,noun
nutation,noun
stoop,noun
kneel,noun
eye movement,noun
nystagmus,noun
physiological nystagmus,noun
rotational nystagmus,noun
saccade,noun
post-rotational nystagmus,noun
opening,noun
rearrangement,noun
musical chairs,noun
reordering,noun
permutation,noun
shuffle,noun
reshuffle,noun
riffle,noun
twiddle,noun
prostration,noun
reach,noun
reciprocation,noun
reclining,noun
retraction,noun
retroflection,noun
rotation,noun
circumvolution,noun
feather,noun
gyration,noun
pivot,noun
pronation,noun
spiral,noun
pirouette,noun
birling,noun
shutting,noun
sitting,noun
snap,noun
squat,noun
sweep,noun
supination,noun
twist,noun
wind,noun
toss,noun
vibration,noun
wave,noun
change of direction,noun
reversion,noun
u-turn,noun
shaking,noun
joggle,noun
stirring,noun
wag,noun
worrying,noun
rock,noun
upset,noun
waver,noun
tremor,noun
outreach,noun
standing,noun
keystroke,noun
wiggle,noun
change of course,noun
diversion,noun
red herring,noun
right,noun
left,noun
change of magnitude,noun
decrease,noun
budget cut,noun
pay cut,noun
cost cutting,noun
price cutting,noun
spending cut,noun
tax cut,noun
moderation,noun
tapering,noun
cutback,noun
service cutback,noun
devaluation,noun
devitalization,noun
evisceration,noun
extenuation,noun
spasmolysis,noun
easing,noun
de-escalation,noun
detente,noun
palliation,noun
liberalization,noun
minimization,noun
depletion,noun
consumption,noun
burnup,noun
exhaustion,noun
compression,noun
pinch,noun
decompression,noun
condensing,noun
thickening,noun
crush,noun
grind,noun
expression,noun
extrusion,noun
shortening,noun
abbreviation,noun
severance,noun
haircut,noun
trim,noun
pruning,noun
shearing,noun
sheepshearing,noun
shrinking,noun
miniaturization,noun
subtraction,noun
bite,noun
withholding,noun
abatement,noun
abatement of a nuisance,noun
asbestos abatement,noun
attrition,noun
deflation,noun
discount,noun
rollback,noun
weakening,noun
wilt,noun
dilution,noun
cutting,noun
increase,noun
addition,noun
retrofit,noun
advance,noun
appreciation,noun
depreciation,noun
surge,noun
fluoridation,noun
augmentation,noun
amplification,noun
contraction,noun
expansion,noun
dilation,noun
vasodilation,noun
distention,noun
stretching,noun
tension,noun
escalation,noun
maximization,noun
inflation,noun
magnification,noun
exaggeration,noun
extension,noun
spread,noun
circulation,noun
recirculation,noun
dispersion,noun
crop-dusting,noun
scatter,noun
contracture,noun
hyperextension,noun
tetanus,noun
truncation,noun
uterine contraction,noun
braxton-hicks contraction,noun
vaginismus,noun
stretch,noun
annotation,noun
supplementation,noun
accumulation,noun
buildup,noun
deposit,noun
repositing,noun
stockpiling,noun
inclusion,noun
incorporation,noun
aggrandizement,noun
self-aggrandizement,noun
strengthening,noun
intensification,noun
roughness,noun
aggravation,noun
concentration,noun
pervaporation,noun
focalization,noun
refocusing,noun
change of integrity,noun
breakage,noun
rupture,noun
smashing,noun
fracture,noun
chip,noun
explosion,noun
detonation,noun
percussion,noun
fulmination,noun
burning,noun
arson,noun
ignition,noun
incineration,noun
cremation,noun
combination,noun
attachment,noun
graft,noun
babel,noun
mix,noun
fusion,noun
blend,noun
confluence,noun
homogenization,noun
interspersion,noun
temperance,noun
union,noun
coalescence,noun
reunion,noun
tribalization,noun
detribalization,noun
umbrella,noun
homecoming,noun
separation,noun
cut-in,noun
avulsion,noun
dissociation,noun
secession,noun
breakaway,noun
disunion,noun
disconnection,noun
division,noun
parcellation,noun
cleavage,noun
bisection,noun
quartering,noun
schism,noun
dissection,noun
scission,noun
slicing,noun
undercut,noun
notch,noun
slash,noun
branching,noun
bifurcation,noun
trifurcation,noun
divarication,noun
fibrillation,noun
dichotomization,noun
quantization,noun
fractionation,noun
pairing,noun
buddy system,noun
match-up,noun
punctuation,noun
hyphenation,noun
syllabication,noun
word division,noun
detachment,noun
tear,noun
laceration,noun
rent,noun
drawing,noun
derivation,noun
abscission,noun
extraction,noun
threshing,noun
ablation,noun
autotomy,noun
decontamination,noun
deletion,noun
denudation,noun
dermabrasion,noun
dislodgment,noun
circumcision,noun
emptying,noun
drain,noun
bank withdrawal,noun
bank run,noun
disinvestment,noun
bowdlerization,noun
expurgation,noun
censoring,noun
bowdlerism,noun
comstockery,noun
expunction,noun
subdivision,noun
septation,noun
transformation,noun
revision,noun
transfiguration,noun
transmogrification,noun
afforestation,noun
reforestation,noun
rehabilitation,noun
correctional rehabilitation,noun
physical rehabilitation,noun
urban renewal,noun
vocational rehabilitation,noun
reinstatement,noun
rejuvenation,noun
refreshment,noun
metamorphosis,noun
filling,noun
saturation,noun
hardening,noun
annealing,noun
damage,noun
impairment,noun
defacement,noun
wound,noun
burn,noun
scald,noun
updating,noun
change of shape,noun
contortion,noun
convolution,noun
angulation,noun
bending,noun
flexion,noun
flex,noun
crouch,noun
dorsiflexion,noun
elongation,noun
hunch,noun
incurvation,noun
involution,noun
corrugation,noun
fold,noun
plication,noun
indentation,noun
protrusion,noun
widening,noun
narrowing,noun
activity,noun
domesticity,noun
operation,noun
rescue operation,noun
undercover operation,noun
buy-and-bust operation,noun
practice,noun
biologism,noun
cooperation,noun
featherbedding,noun
formalism,noun
mycophagy,noun
one-upmanship,noun
pluralism,noun
symbolism,noun
modernism,noun
occult,noun
ornamentalism,noun
cannibalism,noun
anthropophagy,noun
careerism,noun
custom,noun
americanism,noun
anglicism,noun
consuetude,noun
couvade,noun
germanism,noun
habit,noun
hijab,noun
ritual,noun
second nature,noun
habitude,noun
round,noun
fashion,noun
lobbyism,noun
slavery,noun
peonage,noun
ambages,noun
primrose path,noun
straight and narrow,noun
sunnah,noun
warpath,noun
line of least resistance,noun
unwritten law,noun
lynch law,noun
chokehold,noun
cuddle,noun
hug,noun
mistreatment,noun
nonconformism,noun
annoyance,noun
disregard,noun
despite,noun
exploitation,noun
blaxploitation,noun
sexploitation,noun
harassment,noun
maltreatment,noun
child abuse,noun
child neglect,noun
persecution,noun
repression,noun
impalement,noun
oppression,noun
pogrom,noun
torture,noun
bastinado,noun
boot,noun
crucifixion,noun
genital torture,noun
judicial torture,noun
kia quen,noun
kittee,noun
