" Wars ranged from Europe to Asia, from the Atlantic to the Pacific",12,65,-0.5574,2,ColdWar,,-1
"  The result of World War II was the defeat of the fascist states in Germany, Italy and Japan and the victory of the anti-fascist alliance, which caused the decline of Europe and the rise of the US and the USSR, and became a real turning point in the international pattern from the center of Europe to the bipolar pattern of confrontation between the US and the USSR",68,365,-0.9153,2,ColdWar,,-1
" At the end of World War II, Europe was devastated",10,49,-0.836,2,ColdWar,,-1
" Many cities are in ruins, especially the more prosperous US and large cities before the war, the more violent the attacks in the war, the greater the economic losses, and it will take a long time to rebuild",38,206,-0.9393,2,ColdWar,,-1
" The devastation was widespread, with large numbers of people displaced in both victorious US and defeated countries",17,115,-0.7096,2,ColdWar,,-1
" In this great war, Germany was completely defeated and a power vacuum emerged in Central Europe",16,95,-0.4927,2,ColdWar,,-1
 It is impossible for the victors to ignore the existence of this power vacuum and intervene in it one after another to form a struggle to defeat the countries here,30,163,-0.7783,2,ColdWar,,-1
 The US played a decisive role in World War II,10,45,-0.1531,2,ColdWar,,-1
" Because the US was far from the battlefield, its economy was not affected by the war",16,84,-0.7232,2,ColdWar,,-1
" In the war, the US did not lose its military power and economic power but emerged as the most powerful country after World War II",25,129,-0.4645,2,ColdWar,,-1
" After 1945, the US broke away from its previous US isolationist tendencies and began to play a leading role on the international stage",23,134,0.0772,2,ColdWar,,-1
" The USSR severely depleted Germany's military power in the Soviet-German war and later played a major role in the war against Germany, and many countries in Eastern Europe joined the USSR after the war",34,201,-0.9231,2,ColdWar,,-1
" Although the USSR suffered heavy losses in World War II and the domestic economic development was not satisfactory for a time, the USSR's intention to expand the scope of power never stopped [1]",33,194,-0.8378,2,ColdWar,,-1
 2,1,1,0.0,2,ColdWar,,-1
2,0,0,0.0,2,ColdWar,,-1
" NATO vs the Warsaw Pact The North Atlantic Treaty Organization, or NATO for short, was a political and military alliance established after the signing of the North Atlantic Treaty in Washington, D",32,196,-0.0258,2,ColdWar,,-1
C,0,0,0.0,2,ColdWar,,-1
", on April 4, 1949",4,17,0.0,2,ColdWar,,-1
" After the end of World War II, the US used the ""containment"" theory as a basis and threw out the ""Truman Doctrine"" to determine the strategy of containment of the USSR",31,167,-0.5994,2,ColdWar,,-1
" Western European countries, fearing the USSR, wanted to unite with the US",12,73,-0.5719,2,ColdWar,,-1
" Against this background, to comprehensively contain the USSR, the",9,65,0.0,2,ColdWar,,-1
Advances	in	Humanities	Research	 | 	Vol,2,38,0.0,2,ColdWar,,-1
12	 | 	Issue	6	 | 	 27 27 US promoted the establishment of NATO,12,62,0.4215,2,ColdWar,,-1
" Its main purpose was to maintain peace and security in the North Atlantic region, initially to counter the USSR with the practice of collective defense",25,151,0.7506,2,ColdWar,,-1
" During the Cold War, NATO had a sharp confrontation with the USSR and the Warsaw Pact bloc, constantly expanding its military strength, and implementing a strategy of ""large-scale retaliation",29,191,-0.4767,2,ColdWar,,-1
""" After the end of the Cold War, NATO proposed a strategy of ""prevention and crisis management"", and the military role was reversed, and the task changed from defending territorial security to defending the common interests of the States parties, and its defense zone expanded to other regions of the world",50,305,-0.34,2,ColdWar,,-1
" In recent years, NATO has put forward the strategy of ""active engagement, modern defense"", evolving from a defensive military organization to an offensive military organization, and from a regional military bloc to a global military bloc",36,237,0.5106,2,ColdWar,,-1
" The Warsaw Pact, also known as the Warsaw Pact, was a political-military alliance established to counter the North Atlantic Treaty Organization",21,143,-0.0516,2,ColdWar,,-1
" Following the Second World War, the global strategic framework known as Yalta was established",14,93,-0.5994,2,ColdWar,,-1
 The USSR and The US were at an escalated confrontation during this period,13,73,-0.3182,2,ColdWar,,-1
" Western nations, including the US and Canada, founded the North Atlantic Treaty Organization (NATO) in 1949",16,107,0.0,2,ColdWar,,-1
" The Paris Agreement, which was signed in 1954 by the US, Britain, France, and other Western nations, allowed the Federal Republic of Germany to join NATO",26,153,0.6597,2,ColdWar,,-1
 This further jeopardized the security of the USSR and the Eastern European socialist nations,14,92,0.34,2,ColdWar,,-1
" The Soviet government had asked Western countries not to ratify the Paris Agreement and had proposed the convening of a European Conference on Collective Security and the concrete Union of the European Treaty on Collective Security, but it was refused",40,251,0.1779,2,ColdWar,,-1
" Against this background, the USSR decided to unite the socialist countries of Eastern Europe to form the Warsaw Pact",19,116,-0.0258,2,ColdWar,,-1
" In 1968, the ""Prague Spring"" reform movement took place in Czech Slovakia Republic, and the Warsaw Pact armed forces led by the USSR invaded Czech Slovakia on a large scale, which provoked widespread protests",34,208,-0.4767,2,ColdWar,,-1
" With the upheavals in Eastern Europe and the collapse of the USSR in the late 80s and early 90s of the 20th century, the Warsaw Pact lost the basis for its existence",32,165,-0.6808,2,ColdWar,,-1
" In a meeting held in Prague on July 1, 1991, the members of the Warsaw Pact States formally announced the dissolution of the Warsaw Pact",25,136,-0.0516,2,ColdWar,,-1
" On February 25, 1991, the Special Session of the Political Consultative Committee of the Warsaw Pact decided to abolish the Warsaw Pact's military apparatus US and to end the validity of the military agreements reached within its framework, effective April 1, 1991",42,264,0.7964,2,ColdWar,,-1
 2,1,1,0.0,2,ColdWar,,-1
3,0,0,0.0,2,ColdWar,,-1
" Major conferences and plans During the Cold War between the US and the USSR, many major events occurred",18,103,-0.5994,2,ColdWar,,-1
" The Yalta Conference, which was held in Yalta (modern-day Crimea) in early 1945 by the heads of state of the US, Britain, and the USSR, Roosevelt, Churchill, and Stalin, gave rise to the Yalta System, a general term for the international political pattern that prevailed after World War II and the start of the Cold War between the US and the USSR (1945–1991)",63,359,-0.8316,2,ColdWar,,-1
" The so-called Yalta system is the post-World War II international political pattern and order established at the Yalta conference, and the characteristics of this system are: with the US and the USSR as the center, the Cold War for hegemony is fought on a global scale, but it does not rule out wars in which the two superpowers directly or indirectly participate in local areas (such as the Korean War, the Vietnam War, the Afghanistan War, etc",77,445,-0.9624,2,ColdWar,,-1
),0,0,0.0,2,ColdWar,,-1
" The Cold War, the bipolar pattern, and the ultimate collapse of the Yalta system came to an end with the 1989 Eastern European upheavals and the USSR's 1991 demise",29,163,-0.7964,2,ColdWar,,-1
" The core of the Yalta system is a result of the major powers' mutual compromise and power balance, and it is associated with their power politics",26,145,0.0,2,ColdWar,,-1
" The Iron Curtain Speech was a speech titled ""Pillars of Peace"" delivered by former United Kingdom Prime Minister Winston Leonard Spencer Churchill at Westminster College in Fulton City, THE US, on March 5, 1946",34,210,0.743,2,ColdWar,,-1
" Churchill declared that ""from Szczecin on the Baltic Sea to Trieste on the Adriatic Sea, an iron curtain has been lowered across the European continent""",25,152,-0.128,2,ColdWar,,-1
" Many ancient cities in Central and Eastern Europe after the Iron Curtain, such as Warsaw, Berlin, Prague, Vienna, Budapest, Belgrade, Bucharest, etc",22,148,-0.0258,2,ColdWar,,-1
", were within the sphere of influence of the USSR and were not only influenced by the USSR, but also under its increasing high-pressure control",24,142,0.0,2,ColdWar,,-1
" He pointed out that outside the Iron Curtain, the Communist Party's ""fifth column"" was spread across the country",18,112,0.0,2,ColdWar,,-1
" It is believed that the ""power and doctrine"" of the USSR are expanding indefinitely and cannot adopt a ""policy of appeasement""",21,126,-0.1326,2,ColdWar,,-1
" Churchill proposed that the US was at the peak of world power at that time and that the US should recognize the military threat posed by the USSR to the ""free world"" and assume responsibility for the future",38,206,-0.0258,2,ColdWar,,-1
" He advocated an anti-communist military alliance between Britain and the US, maintained close military ties and studied potential dangers together, and called on English-speaking countries to unite to contain the expansion of communism led by the USSR",37,251,-0.4939,2,ColdWar,,-1
" The Iron Curtain Speech is considered the beginning of the more than 40-year-long Cold War between the US and the USSR, marking the formal confrontation between the two camps of the East and the West",35,199,-0.7351,2,ColdWar,,-1
" It made the contradictions between the US and the USSR public, and since then the hostilities between the two sides have gradually escalated, and various US arms competitions have intensified [2]",31,195,-0.6597,2,ColdWar,,-1
" On March 12, 1947, THE US President Harry S",9,43,0.0,2,ColdWar,,-1
" Truman delivered a State of the Union address at a joint session of the two US of Congress, proposing the Truman Doctrine with ""containing communism"" as the guiding ideology of national political ideology and foreign policy",36,223,0.0,2,ColdWar,,-1
 Its main contents include:,4,26,0.0,2,ColdWar,,-1
28 28 	 | 	Advances	in	Humanities	Research	 | 	Vol,6,49,0.0,2,ColdWar,,-1
"12	 | 	Issue	6 Declare that the world has been divided into two hostile camps, with ""liberal institutions"" on one side and ""totalitarian regimes"" on the other",25,157,-0.6908,2,ColdWar,,-1
" The US has a mission to lead the ""free world"" and assist other countries in their recovery",17,90,0.5106,2,ColdWar,,-1
 It was emphasized that the US need to provide economic and military assistance to Greece and Turkey in order to prevent a revolution on the ground and resist Soviet expansion,30,174,0.0258,2,ColdWar,,-1
" The Truman Doctrine marked a major shift in the US foreign policy, from wartime cooperation with the USSR to all-out confrontation, and kicked off the Cold War",27,159,-0.7351,2,ColdWar,,-1
" Since then, the US and the USSR have launched fierce competition and confrontation in the political, economic, military, and other fields",21,137,-0.2023,2,ColdWar,,-1
 2,1,1,0.0,2,ColdWar,,-1
4,0,0,0.0,2,ColdWar,,-1
 Aspects of the Cold War 2,6,25,-0.5994,2,ColdWar,,-1
4,0,0,0.0,2,ColdWar,,-1
1,0,0,0.0,2,ColdWar,,-1
" The economic aspect The Marshall Plan, also known as the European Recovery Plan, was a plan the US economic aid and reconstruction assistance for the war-torn countries of Western Europe after World War II",34,205,-0.5994,2,ColdWar,,-1
" With the end of World War II, the contradictions between the US and the USSR gradually intensified, and the Cold War pattern began to take shape",26,144,-0.8779,2,ColdWar,,-1
 The US believed that an economically and politically stable Western Europe was essential to contain Soviet expansion,17,116,0.296,2,ColdWar,,-1
" By aiding Western Europe, the US could enhance the economic power and political stability of Western European countries, making them an important force against the USSR",26,168,0.2023,2,ColdWar,,-1
" On June 5, 1947, the US Secretary of State George Marshall delivered a speech at Harvard University, proposing a plan for European renaissance, known as the Marshall Plan",28,170,0.0,2,ColdWar,,-1
" Key elements of the program include: The US has provided a large amount of economic assistance to Europe, including financial, material, and technical support",24,158,0.4019,2,ColdWar,,-1
" Assistance can take the form of loans, grants, in-kind assistance, etc",11,70,0.2263,2,ColdWar,,-1
" The focus of the assistance is to help European countries restore industrial production, rebuild infrastructure, promote agricultural development, etc",19,150,0.7579,2,ColdWar,,-1
" Through these measures, the European economy will be strengthened and its economic recovery will be promoted",16,108,0.6808,2,ColdWar,,-1
 European countries are required to formulate a unified economic recovery plan and strengthen economic cooperation among countries,17,129,0.5994,2,ColdWar,,-1
" In this way, the US hopes to promote Europe's economic integration and enhance Europe's economic strength and stability",18,119,0.8225,2,ColdWar,,-1
" The Marshall Plan was seen as a strategic containment measure for the US against the USSR, intensifying the Cold War confrontation between the US and the USSR",27,158,-0.7351,2,ColdWar,,-1
 The USSR was strongly opposed to the Marshall Plan and took a series of measures to counter the US influence,20,108,0.2732,2,ColdWar,,-1
" The Marshall Plan also led to the division of Europe, forming a capitalist camp led by the US and a socialist camp led by the USSR",26,130,0.0,2,ColdWar,,-1
 The 1947 economic pact between the USSR and the Eastern European nations is commonly referred to as the Molotov Plan,20,116,0.0,2,ColdWar,,-1
" Politically aligned with the USSR, Eastern European nations were cautious of the Marshall Plan due to Soviet influence",18,118,-0.1027,2,ColdWar,,-1
 The Molotov Plan was created because the USSR needed to take action to increase its economic connections with Eastern Europe and solidify its power in the area,27,159,0.5106,2,ColdWar,,-1
 The program's primary objectives were the expansion of trade between Eastern European nations and the USSR and Soviet economic aid to the socialist nations of Eastern Europe,27,173,0.0,2,ColdWar,,-1
" By signing trade agreements with Eastern European countries such as Bulgaria, the Czech Republic Slovakia, Hungary, and Poland, the USSR provided certain economic support and material assistance to these countries to help them recover and develop their economies",38,262,0.8225,2,ColdWar,,-1
" This plan was the first counterattack made by the USSR against the Truman Doctrine and the Marshall Plan, which strengthened the economic ties between the USSR and Eastern Europe, helped the economic recovery and development of Eastern European countries to a certain extent, and laid the foundation for cooperation between the socialist camp in the economic field",57,364,0.5994,2,ColdWar,,-1
" However, there was a certain inequality in the economic cooperation between the USSR and the countries of Eastern Europe",19,120,0.2732,2,ColdWar,,-1
" The USSR tended to buy raw materials from Eastern European countries at lower prices and sell in the industrial products to them at higher prices, which to a certain extent affected the economic development of Eastern European countries [3]",39,240,-0.1779,2,ColdWar,,-1
 2,1,1,0.0,2,ColdWar,,-1
4,0,0,0.0,2,ColdWar,,-1
2,0,0,0.0,2,ColdWar,,-1
 The political aspect The struggle between the ideologies of the Cold War between the US and the USSR was very fierce,21,116,-0.7351,2,ColdWar,,-1
" The US is based on liberal ideas, which have their roots in the ideas of John Locke",17,83,0.0,2,ColdWar,,-1
" The core is to emphasize individual freedom, believing that freedom is based on law and rooted in property and that the government should protect people's property rights and participation rights and other forms of freedom, and promote the free development of the market economy to measure the spread of freedom",50,311,0.9783,2,ColdWar,,-1
" This idea gradually developed into an expansive American-style liberalism, linking the expansion of American influence to the spread of freedom, and the belief that the US has the responsibility and obligation to promote its values throughout the world",38,252,0.8591,2,ColdWar,,-1
" The ideological basis of the USSR was Marxism-Leninism, which pursued the ideals of socialism and communism, with the goal of eliminating exploitation and class oppression, realizing public ownership of the means of production, and allowing all the people to enjoy the fruits of social development",45,297,0.6124,2,ColdWar,,-1
 Emphasizing the leadership of the proletariat and the transformation and,10,72,0.0,2,ColdWar,,-1
Advances	in	Humanities	Research	 | 	Vol,2,38,0.0,2,ColdWar,,-1
"12	 | 	Issue	6	 | 	 29 29 progress of society through class struggle, the socialist system is incomparably superior and will eventually replace the capitalist system on a global scale",29,182,0.6124,2,ColdWar,,-1
 2,1,1,0.0,2,ColdWar,,-1
4,0,0,0.0,2,ColdWar,,-1
3,0,0,0.0,2,ColdWar,,-1
" The culture aspect American pop culture, such as Hollywood movies, pop music, fast food culture, etc",16,100,0.0,2,ColdWar,,-1
", quickly spread around the world, and these cultural products not only brought commercial benefits, but also carried American values and lifestyles, and had an impact on the traditional culture of other countries",32,212,0.6542,2,ColdWar,,-1
" The cultural in the US has become an important tool for its ideological output, attracting the attention and pursuit of a large number of young people",26,150,0.6369,2,ColdWar,,-1
" The USSR also has its characteristics and advantages in the field of culture, such as the USSR's literature, the music, dance, film and other art forms have a high level, reflecting the cultural outlook of the socialist country and the spiritual life of the people",45,264,0.3612,2,ColdWar,,-1
 The USSR showcased its cultural achievements to the world through cultural exchange activities and art exhibitions and confronted the cultural hegemony of the US [4],25,165,-0.2023,2,ColdWar,,-1
 The information war during the Cold War between the US and the USSR was a complex and highly influential field,20,110,-0.6815,2,ColdWar,,-1
 The Voice of America (VOA) in the US and the Moscow Radio in the USSR were important tools in the propaganda war between the two sides,26,134,-0.6249,2,ColdWar,,-1
" ""Voice of America"" broadcasts to the world in multiple languages, spreading American values, political ideals, and ways of life, while carrying out negative propaganda against the USSR, portraying the USSR as an authoritarian country that lacks democracy and freedom",39,266,0.4588,2,ColdWar,,-1
" For example, when reporting on the domestic affairs of the USSR, the so-called ""control"" of the Soviet government over the people was deliberately exaggerated, and the ""unfree"" state of Eastern European countries under the influence of the USSR was exaggerated",40,260,-0.2023,2,ColdWar,,-1
" Both the US and the USSR engaged in psychological warfare by distributing leaflets, producing propaganda posters, etc",17,117,-0.128,2,ColdWar,,-1
" In Eastern European countries, the USSR used propaganda posters to show the achievements of socialist construction and the happy life of the people, to strengthen the local people's sense of identity with socialism",33,214,0.6124,2,ColdWar,,-1
" The US, on the other hand, produced suggestive leaflets in an attempt to shake the faith of the Soviet bloc, depicting the affluent life of the West and the so-called opportunities for ""free choice""",34,198,0.8807,2,ColdWar,,-1
 2,1,1,0.0,2,ColdWar,,-1
4,0,0,0.0,2,ColdWar,,-1
4,0,0,0.0,2,ColdWar,,-1
 The military aspect Both the US and the USSR vigorously developed space technology for intelligence gathering,16,109,0.5574,2,ColdWar,,-1
" The ""Keyhole"" series of reconnaissance satellites of the US and the ""Cosmos"" series of reconnaissance satellites of the USSR constantly monitored each other's military installations, in the industrial layouts, and other important targets",33,237,0.2023,2,ColdWar,,-1
" These satellites are capable of capturing high- resolution images to obtain information on the location of the opposing side's military bases, the deployment of equipment, and missile tests",28,189,0.3818,2,ColdWar,,-1
" For example, the US used satellite reconnaissance to know the location of Soviet missile silos in order to be able to respond quickly in times of crisis",27,152,-0.6249,2,ColdWar,,-1
 Both sides sent a large number of spy operatives to infiltrate each other's countries,14,85,0.0772,2,ColdWar,,-1
" Famous the US-Soviet spy networks such as the ""Cambridge Five"" have long been lurking in the British intelligence agencies and other Western camps, providing the USSR with a large amount of confidential information including military, political, scientific and technological aspects",40,282,0.3818,2,ColdWar,,-1
" The US also had many agents operating in the USSR and Eastern European countries, collecting information on the progress of Soviet military equipment research and development, political decision-making, and other information",31,224,0.4215,2,ColdWar,,-1
" To a certain extent, the intelligence obtained from these espionage activities has influenced the strategic decisions of both sides",19,131,0.6369,2,ColdWar,,-1
" In the 80s of the 20th century, the Reagan administration in the US proposed the ""Strategic Defense Initiative"" (SDI), also known as the ""Star Wars"" program",26,156,-0.4767,2,ColdWar,,-1
 This plan was mainly based on the strategic background of the Cold War between the US and the USSR at that time,22,111,-0.5994,2,ColdWar,,-1
" The US, in the arms race with THE USSR, especially in the field of missile defense, hoped to gain absolute superiority through a forward-looking and strategic program",27,166,0.836,2,ColdWar,,-1
" The first is space-based weapon systems, which envisage the deployment of various US advanced weapons platforms in space orbit",19,126,-0.4767,2,ColdWar,,-1
" For example, the deployment of high-energy laser weapons, which are capable of firing powerful laser beams at the speed of light, destroys the missile during the booster phase after launch",30,188,-0.5423,2,ColdWar,,-1
" It also includes the deployment of particle beam weapons, which the US uses high-energy particle beams to attack incoming missiles with high energy and velocity that can destroy the missile's structure or internal electronics",34,225,-0.8126,2,ColdWar,,-1
" Creation of complex missile interception bases on land, armed with advanced interceptor missiles",13,96,0.4767,2,ColdWar,,-1
 These interceptor missiles were able to automatically track and hit incoming Soviet missiles based on information provided by radars and satellites,21,147,0.0,2,ColdWar,,-1
" At sea, the US plans to equip warships with anti-missile systems, forming an all-round missile defense network",17,110,0.0,2,ColdWar,,-1
" For example, the ""Patriot"" missile system is also an extension of the ""Star Wars"" program technology to a certain extent, and it demonstrated a certain missile interception capability in the Gulf War",32,199,-0.6486,2,ColdWar,,-1
" Finally, there is the early warning and surveillance system, which includes the establishment of a set of early warning and surveillance systems that include satellites, ground-based radars, and other means",30,206,-0.5859,2,ColdWar,,-1
 Infrared early warning satellites deployed in space were able to detect the thermal signatures generated by Soviet missiles in time and raise alarms within minutes of launches,27,175,-0.5423,2,ColdWar,,-1
30 30 	 | 	Advances	in	Humanities	Research	 | 	Vol,6,49,0.0,2,ColdWar,,-1
"12	 | 	Issue	6 Large phased array radars on the ground can accurately track the trajectory of incoming missiles, providing accurate target information for interception systems",24,174,0.0,2,ColdWar,,-1
" However, the USSR reacted strongly to the Star Wars program",10,59,-0.3612,2,ColdWar,,-1
" From a strategic point of view, this plan upset the original strategic balance between the US and the USSR",19,106,-0.0772,2,ColdWar,,-1
" The USSR originally relied on a powerful nuclear missile force to form a balanced posture of ""mutually assured destruction"" (MAD) with the US, but the ""Star Wars"" program, if successfully implemented, would give the US the ability to intercept Soviet nuclear missiles, and the USSR's nuclear deterrence would be greatly reduced",51,327,0.0473,2,ColdWar,,-1
 The USSR was forced to devote significant resources to coping,10,61,0.0516,2,ColdWar,,-1
" On the one hand, the USSR increased its investment in missile defense technology research in an attempt to develop technology capable of countering the US ""Star Wars"" program",28,174,0.5859,2,ColdWar,,-1
" For example, the USSR also accelerated the pace of research on its own laser weapons and anti-missile systems",18,109,-0.4404,2,ColdWar,,-1
" On the other hand, the USSR had to maintain and upgrade its huge nuclear arsenal to ensure that it did not lag behind the US strategically, even though it was already facing many economic difficulties, which placed a heavy burden on the Soviet economy",44,251,0.6169,2,ColdWar,,-1
" The ""Star Wars"" program further escalated the arms race between the US and the USSR",15,83,-0.5574,2,ColdWar,,-1
" The two sides have invested huge sums of money in missile defense, space weapons, and other fields, which has led to the rapid development of military technology",27,161,-0.0258,2,ColdWar,,-1
" This includes not only directly related areas such as missile interception technology and laser technology but also advances in many basic disciplines such as computer technology and materials science, whose results are critical to supporting advanced weapons systems",38,267,-0.1154,2,ColdWar,,-1
" To a certain extent, the collapse of the USSR was accelerated",11,61,-0.2732,2,ColdWar,,-1
" The Soviet economy was already overwhelmed by the arms race with the US, and the emergence of the ""Star Wars"" program required the USSR to invest more resources in the military- technological competition",33,203,-0.5267,2,ColdWar,,-1
 The USSR's inability to keep such high-intensity military competition for a long time under the difficulty of achieving substantial results in economic reform aggravated the USSR's domestic economic predicament and prompted the USSR to make more adjustments and concessions in its foreign and military strategy,45,310,-0.7351,2,ColdWar,,-1
 2,1,1,0.0,2,ColdWar,,-1
5,0,0,0.0,2,ColdWar,,-1
